particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1224979236083737856,-22.5855904,-22.8961735,-163.939377,4.29968977,-2.22212172,-2.23997068,-6.53524494,7.25781536,0,0,0,0,0
4503599644147712,1224979373522730496,-48.0248909,-48.3649902,-238.499695,4.57589483,-2.23739243,-2.22471762,-6.53524494,7.25781536,0,0,0,0,1
4503599644147712,1224979510961730304,-80.3675385,-80.2480545,-332.567535,4.92436409,-2.25650907,-2.20532537,-6.53524494,7.25781536,0,0,0,0,2
4503599644147712,1224979510961733888,-81.5712814,-81.4241104,-336.053253,4.93727636,-2.25721407,-2.20460367,-6.53524494,7.25781536,0,0,0,0,3
4503599644147712,1224979648400746752,-121.506523,-120.018906,-451.085846,5.36340857,-2.28035498,-2.18065906,-6.53524494,7.25781536,0,0,0,0,4
4503599644147712,1657325350067136512,-519.917603,-464.539215,-1542.5,9.40649414,-2.48692417,-1.94177783,-6.53524494,7.25781536,0,0,0,0,8
4503599644147712,1657325487506089984,-425.6427,-389.173767,-1292.5,8.48038292,-2.44173622,-1.99830365,-6.53524494,7.25781536,0,0,0,0,7
4503599644147712,1729382394349324800,-186.116943,-180.770554,-634.780579,6.0438962,-2.31678081,-2.14191961,-6.53524494,7.25781536,0,0,0,0,5
4503599644147712,1729382531788336640,-259.72821,-247.54776,-840.640503,6.80649328,-2.35681939,-2.09778357,-6.53524494,7.25781536,0,0,0,0,6
4503599644147712,2017613045378878720,-805.963989,-672.79126,-2275.5,12.1218538,-2.61178899,-1.7702688,-6.53524494,7.25781536,0,0,0,0,12
4503599644147712,2017613045378878976,-803.966064,-671.436401,-2270.5,12.1033316,-2.6109767,-1.77146673,-6.53524494,7.25781536,0,0,0,0,11
4503599644147712,2017613182817807616,-655.923157,-567.230591,-1895.5,10.7141638,-2.54849648,-1.86023092,-6.53524494,7.25781536,0,0,0,0,10
4503599644147712,2017613182817807872,-653.973633,-565.806946,-1890.5,10.6956415,-2.54764271,-1.86139989,-6.53524494,7.25781536,0,0,0,0,9
