particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1224979236083753216,22.0678196,-23.6411476,112.056572,5.08860731,5.19991446,-5.55941772,7.72526312,10.8460636,0,0,0,0,0
4503599644147712,1224979373522760704,46.8048058,-50.0129852,148.751312,5.26045418,5.21572638,-5.5445857,7.72526312,10.8460636,0,0,0,0,1
4503599644147712,1224979510961782272,77.9287262,-82.981163,194.763214,5.47593498,5.23549366,-5.52592421,7.72526312,10.8460636,0,0,0,0,2
4503599644147712,1224979648400822528,116.909561,-123.941315,252.146912,5.74467134,5.26005268,-5.50255203,7.72526312,10.8460636,0,0,0,0,3
4503599644147712,1729382394349381376,178.426285,-187.845642,342.166229,6.16624546,5.29836893,-5.46566772,7.72526312,10.8460636,0,0,0,0,4
4503599644147712,1729382531788415744,248.193588,-259.251984,443.480286,6.64071465,5.34118319,-5.42383623,7.72526312,10.8460636,0,0,0,0,5
4503599644147712,1729382669227482368,347.978668,-359.45871,586.996521,7.31282282,5.40126562,-5.36400652,7.72526312,10.8460636,0,0,0,0,6
4503599644147712,1729382806666570752,462.429382,-471.693726,749.67627,8.07467651,5.46855974,-5.29538345,7.72526312,10.8460636,0,0,0,0,7
4503599644147712,2089670364539385088,580.418762,-584.486023,915.32959,8.85045624,5.5361886,-5.22463894,7.72526312,10.8460636,0,0,0,0,10
4503599644147712,2089670364539385344,585.359131,-589.145874,922.22168,8.88273239,5.53898239,-5.22167683,7.72526312,10.8460636,0,0,0,0,11
4503599644147712,2089670364539395840,571.195801,-575.773376,902.453674,8.79015636,5.53096437,-5.23016882,7.72526312,10.8460636,0,0,0,0,8
4503599644147712,2089670364539396096,576.038025,-580.349854,909.215271,8.82182217,5.53370857,-5.22726536,7.72526312,10.8460636,0,0,0,0,9
4503599644147712,2089670501978555136,722.30603,-716.35675,1111.91309,9.77108669,5.61525631,-5.13956547,7.72526312,10.8460636,0,0,0,0,12
4503599644147712,2089670501978555392,727.276855,-720.904053,1118.75012,9.80310535,5.61798286,-5.13658524,7.72526312,10.8460636,0,0,0,0,13
