measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083749120,11.8102636,-30.022356,-66.7758408,1.70091553e-05,0.000224999996
1,1224979373522752512,24.8739395,-63.6833305,-103.277802,1.76079266e-05,0.000224999996
2,1224979510961770240,41.1210785,-106.436775,-149.511887,1.16079527e-05,0.000224999996
3,1224979648400806144,60.7006874,-158.943436,-206.207565,1.24071776e-05,0.000224999996
4,1729382394349368576,91.8793335,-245.363937,-298.799164,0.000275270781,1.44000006
5,1729382531788397056,123.975235,-338.839905,-398.982452,0.000197511094,1.44000006
6,1729382669227457792,166.630768,-469.810516,-540.129517,0.000121159777,1.44000006
7,1729382806666534400,212.960846,-623.703552,-701.490112,0.000144496793,1.44000006
8,2089670364539332352,255.139236,-776.222107,-862.907227,0.000483421551,8.2899769e-06
9,2089670364539332608,256.702087,-782.66333,-863,0.000480199873,1.31694268e-35
10,2089670501978473216,303.682587,-968.629944,-1080.44519,0.000401145488,8.2899769e-06
11,2089670501978473472,304.563263,-975.184143,-1080,0.000395542593,1.31694268e-35
