measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083779584,-31.7041416,-4.0041666,318.037537,2.85544992e-08,0.000224999996
1,1297036830121657600,-70.4379959,-8.96635342,617.400024,0.000899999985,8.43614858e-37
2,1297036830121657856,-70.2727203,-9.00704384,616.200012,0.000899999985,8.43614858e-37
3,1297036967560611072,-83.3536606,-10.7113295,717.400024,0.000899999985,8.43614858e-37
4,1297036967560611328,-83.2076797,-10.687458,716.200012,0.000899999985,8.43614858e-37
5,1297037104999564544,-98.8810043,-12.7468109,837.400024,0.000899999985,8.43614858e-37
6,1297037104999564800,-98.7372284,-12.7249641,836.200012,0.000899999985,8.43614858e-37
7,1297037242438525952,-117.641144,-15.2776823,982.599976,0.000899999985,8.43614858e-37
8,1297037379877479424,-135.7668,-17.7415943,1122.59998,0.000899999985,8.43614858e-37
9,1297037517316432896,-161.60289,-21.2598953,1322.59998,0.000899999985,8.43614858e-37
10,1801440400704016384,-276.087402,-37.6448326,2197.5,5.75885916,1.2671285e-34
11,1801440538142969856,-318.086121,-44.0119705,2547.5,5.7591567,1.2671285e-34
12,1801440675581923328,-369.208923,-52.0067291,2947.5,5.75946331,1.2671285e-34
