measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083777792,-29.7201614,12.3771801,-38.6177902,1.33105123e-05,0.000224999996
1,1224979373522706176,-62.8468208,26.6293602,-22.5824051,1.46847578e-05,0.000224999996
2,1224979510961695488,-105.528297,45.4976196,-1.80142319,2.41555608e-05,0.000224999996
3,1224979648400692224,-156.004211,68.6497269,22.910284,1.55393082e-05,0.000224999996
4,1729382394349273344,-238.45195,108.551033,61.6079597,0.00027499962,1.44000006
5,1729382531788269824,-325.995209,153.785385,106.240776,0.00018313188,1.44000006
6,1729382669227277312,-449.648254,222.936249,172.016785,0.000219252761,1.44000006
7,1729382806666300672,-585.650146,306.65744,242.422089,0.000188741295,1.44000006
8,2089670364539059968,-716.804382,396.344818,331.093506,0.000582302804,8.2899769e-06
9,2089670364539060224,-722.656006,399.609528,330.5,0.000583023648,4.83866297e-37
10,2089670501978110720,-877.669739,518.334534,439.653015,0.000567388546,8.2899769e-06
11,2089670501978110976,-883.822571,521.289612,439,0.00057215977,2.84275926e-37
