measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083774208,-20.7658215,25.3001633,-6.93428373,4.21421901e-05,0.000224999996
1,1224979373522695424,-43.0311394,52.2786179,1.7760942,3.73509522e-07,0.000224999996
2,1224979373522699008,-44.0572853,53.513916,2.1567626,4.15748073e-05,0.000224999996
3,1224979510961677824,-73.0886841,88.4353027,13.5044203,2.12613468e-05,0.000224999996
4,1224979648400667136,-108.636742,130.785385,27.2937241,1.1153511e-05,0.000224999996
5,1729382394349256960,-169.062332,201.925323,48.0915184,0.000348231464,1.44000006
6,1729382394349262336,-165.284317,197.536728,50.4234123,2.77929103e-05,1.44000006
7,1729382531788248320,-233.367828,276.319031,76.1587677,0.000232201957,1.44000006
8,1729382669227244800,-326.078278,381.465454,108.920479,0.000218079236,1.44000006
9,1729382806666262784,-432.611603,499.205933,149.770081,0.000177748952,1.44000006
10,2089670364539027200,-536.715881,613.30896,221.513443,0.00037976919,8.2899769e-06
11,2089670364539027456,-542.567566,617.367798,222,0.000392183923,1.57025192e-36
12,2089670501978055936,-680.697327,760.346497,222.943329,0.000615736295,8.2899769e-06
13,2089670501978056192,-684.828796,765.560669,222,0.000613984128,1.99529045e-36
