measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083753216,22.0595951,-23.6516056,112.051132,2.13987259e-05,0.000224999996
1,1224979373522760704,46.801609,-50.0170326,148.7164,2.09580976e-05,0.000224999996
2,1224979510961782272,77.9195023,-82.9915543,194.756165,7.44786075e-06,0.000224999996
3,1224979648400822528,116.896957,-123.956696,252.154526,1.49318039e-05,0.000224999996
4,1729382394349381376,178.359711,-187.894745,342.449249,0.000113088383,1.44000006
5,1729382531788415744,248.212677,-259.237915,443.943573,0.000121034464,1.44000006
6,1729382669227482368,347.951202,-359.478149,585.727417,0.000173675551,1.44000006
7,1729382806666570752,462.433563,-471.690735,749.998291,0.000177378373,1.44000006
8,2089670364539385088,581.809692,-583.568726,874.675293,0.000824000919,8.2899769e-06
9,2089670364539385344,585.361389,-589.144409,873,0.000811500824,1.57025192e-36
10,2089670364539395840,572.152466,-574.987427,871.180664,0.000186942227,8.2899769e-06
11,2089670364539396096,576.080811,-580.314697,873,0.000182602453,3.69430502e-37
12,2089670501978555136,722.92511,-715.900208,1090.18103,0.000492672494,8.2899769e-06
13,2089670501978555392,727.19519,-720.964233,1090,0.000489803788,8.681196e-37
