particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1224979236083759616,22.0896206,23.2854137,-121.259338,1.75683749,2.58274674,2.70317078,-4.13538265,5.57586432,0,0,0,0,0
4503599644147712,1224979373522777344,46.9791565,49.1856842,-160.991821,1.93553627,2.59827614,2.68824744,-4.13538265,5.57586432,0,0,0,0,1
4503599644147712,1224979510961813248,79.6604233,82.74543,-212.80603,2.16857314,2.61839795,2.6686523,-4.13538265,5.57586432,0,0,0,0,2
4503599644147712,1224979648400598016,118.671349,122.153038,-274.141022,2.44443011,2.64202619,2.645262,-4.13538265,5.57586432,0,0,0,0,3
4503599644147712,1729382394349416960,182.726791,185.367905,-373.686829,2.8921423,2.67992902,2.60685515,-4.13538265,5.57586432,0,0,0,0,4
4503599644147712,1729382531788466688,254.742813,254.308426,-483.961487,3.38810802,2.7212646,2.56367564,-4.13538265,5.57586432,0,0,0,0,5
4503599644147712,1729382669227145728,356.206573,347.799316,-636.573242,4.07448673,2.77732038,2.50283933,-4.13538265,5.57586432,0,0,0,0,6
4503599644147712,1729382806666119936,479.913879,456.35672,-818.627319,4.89328384,2.84240961,2.42866635,-4.13538265,5.57586432,0,0,0,0,7
4503599644147712,2089670364539477248,600.218628,556.564209,-991.817322,5.67221403,2.90249252,2.35653353,-4.13538265,5.57586432,0,0,0,0,8
4503599644147712,2089670364539477504,605.37738,560.748047,-999.164246,5.70525694,2.90500116,2.35344028,-4.13538265,5.57586432,0,0,0,0,9
