particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1152922191801627904,155.391983,-46.6269035,-983.200012,-0.593130469,5.32227898,-1.64740598,-33.386879,33.8487129,0,0,0,0,6
4503599644147712,1152922329240581376,133.065613,-39.7469597,-843.200012,-1.06657994,5.32640409,-1.63401949,-33.386879,33.8487129,0,0,0,0,5
4503599644147712,1152922466679534848,113.914993,-33.8945541,-723.200012,-1.47239387,5.32991314,-1.62253702,-33.386879,33.8487129,0,0,0,0,4
4503599644147712,1152922604118479104,96.924263,-28.739954,-616.799988,-1.83221555,5.33300352,-1.61234963,-33.386879,33.8487129,0,0,0,0,3
4503599644147712,1224979236083755776,30.6708031,-8.97797298,-202.487259,-3.23333097,5.34485245,-1.57262504,-33.386879,33.8487129,0,0,0,0,0
4503599644147712,1224979373522768384,64.9431229,-19.1336422,-416.692657,-2.50893497,5.33876324,-1.59317422,-33.386879,33.8487129,0,0,0,0,1
4503599644147712,1224979373522771968,66.3974915,-19.5677814,-425.788086,-2.47817636,5.33850336,-1.59404624,-33.386879,33.8487129,0,0,0,0,2
4503599644147712,1657324800311315456,468.326935,-149.603104,-2957.5,6.08352232,5.26053572,-1.83503711,-33.386879,33.8487129,0,0,0,0,11
4503599644147712,1657324937750268928,405.223297,-127.844536,-2557.5,4.73080921,5.27358198,-1.79720116,-33.386879,33.8487129,0,0,0,0,10
4503599644147712,1657325075189212160,347.506226,-108.385841,-2192.5,3.49645901,5.28524923,-1.76259482,-33.386879,33.8487129,0,0,0,0,9
4503599644147712,1657325212628165632,292.042389,-90.0825272,-1842.5,2.31283498,5.29622364,-1.7293396,-33.386879,33.8487129,0,0,0,0,8
4503599644147712,1657325350067119104,244.411194,-74.6716995,-1542.5,1.29830039,5.30546379,-1.70078063,-33.386879,33.8487129,0,0,0,0,7
