particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1224979236083774464,-21.280077,24.6448345,53.4474907,1.12189853,-3.023242,3.51556063,3.51692319,5.82057333,0,0,0,0,0
4503599644147712,1224979373522699520,-44.9808807,52.3369331,81.0943909,1.27452457,-3.00663829,3.52977133,3.51692319,5.82057333,0,0,0,0,1
4503599644147712,1224979510961678080,-74.346489,87.0178528,115.563011,1.46481025,-2.98584414,3.54737854,3.51692319,5.82057333,0,0,0,0,2
4503599644147712,1224979648400667648,-109.858093,129.515915,157.569977,1.69671166,-2.96036291,3.56867075,3.51692319,5.82057333,0,0,0,0,3
4503599644147712,1729382394349257472,-169.15126,201.879211,228.529648,2.08844781,-2.91697502,3.60422206,3.51692319,5.82057333,0,0,0,0,5
4503599644147712,1729382394349262848,-165.503311,197.375244,224.133438,2.06417847,-2.91967559,3.60203481,3.51692319,5.82057333,0,0,0,0,4
4503599644147712,1729382531788248832,-230.119736,278.192596,302.617889,2.4974556,-2.87121868,3.64077783,3.51692319,5.82057333,0,0,0,0,6
4503599644147712,1729382669227245568,-315.102905,387.965668,407.916931,3.07876396,-2.80540037,3.69173241,3.51692319,5.82057333,0,0,0,0,7
4503599644147712,1729382806666258432,-412.346832,518.771606,531.548096,3.76127577,-2.72697115,3.75003839,3.51692319,5.82057333,0,0,0,0,8
4503599644147712,2089670364539018496,-504.355011,648.06665,651.916077,4.42577314,-2.64944768,3.80520511,3.51692319,5.82057333,0,0,0,0,9
4503599644147712,2089670364539018752,-508.16153,653.538635,656.972046,4.45368481,-2.6461668,3.80748749,3.51692319,5.82057333,0,0,0,0,10
4503599644147712,2089670501978047744,-616.017944,812.925964,802.948608,5.25955534,-2.55060053,3.87215638,3.51692319,5.82057333,0,0,0,0,11
4503599644147712,2089670501978048000,-619.671265,818.477417,807.98938,5.2873826,-2.54727197,3.87434697,3.51692319,5.82057333,0,0,0,0,12
