particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1224979236083763456,10.278161,30.3071785,-25.9398289,9.85280323,0.841821373,2.45676804,-1.80524397,3.16456032,0,0,0,0,0
4503599644147712,1224979373522785024,22.0256367,64.1343155,-50.8316994,9.99835396,0.862103581,2.44972444,-1.80524397,3.16456032,0,0,0,0,1
4503599644147712,1224979510961645056,37.5447998,107.495468,-82.8457794,10.1855507,0.888102293,2.44041944,-1.80524397,3.16456032,0,0,0,0,2
4503599644147712,1224979648400616448,57.0188179,159.951324,-121.741295,10.4129848,0.919554055,2.42874312,-1.80524397,3.16456032,0,0,0,0,3
4503599644147712,1729382394349433344,89.3493118,242.766495,-183.540878,10.7743473,0.969208777,2.40935826,-1.80524397,3.16456032,0,0,0,0,4
4503599644147712,1729382531788198656,127.744583,335.119202,-253.066483,11.1808853,1.02458203,2.38633704,-1.80524397,3.16456032,0,0,0,0,5
4503599644147712,1729382669227173376,185.159592,463.087433,-350.568176,11.751009,1.1013099,2.35191178,-1.80524397,3.16456032,0,0,0,0,6
4503599644147712,1729382806666158848,256.480713,608.275024,-463.018372,12.4085407,1.18836212,2.30914879,-1.80524397,3.16456032,0,0,0,0,7
4503599644147712,2089670364538904320,330.983582,746.802856,-572.362244,13.0479097,1.27142131,2.26447797,-1.80524397,3.16456032,0,0,0,0,8
4503599644147712,2089670364538904576,334.229279,752.573242,-576.964417,13.0748196,1.27488124,2.262532,-1.80524397,3.16456032,0,0,0,0,9
4503599644147712,2089670501977889024,436.121368,924.045654,-715.627869,13.8856287,1.37769341,2.2014389,-1.80524397,3.16456032,0,0,0,0,11
4503599644147712,2089670501977889280,439.638824,929.656738,-720.231262,13.9125471,1.38105774,2.19932985,-1.80524397,3.16456032,0,0,0,0,12
4503599644147712,2089670501977899776,430.151886,914.479248,-707.78949,13.8397961,1.37195766,2.20501828,-1.80524397,3.16456032,0,0,0,0,10
