measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083731456,31.5905151,4.94650698,24.2207546,1.12233863e-06,0.000224999996
1,1224979236083735040,33.7082291,5.26234293,19.8524323,0.00011040557,0.000224999996
2,1224979373522688256,67.7909241,10.5099516,-50.1405144,2.3568462e-05,0.000224999996
3,1224979648400633856,168.539337,25.3735085,-256.904907,1.55156777e-05,0.000224999996
4,1657325487506085376,678.638977,85.5778427,-1297.5,5.75664282,1.2671285e-34
5,1729382394349233920,256.82135,37.5124397,-438.557404,0.000139875046,1.44000006
6,1729382531788186880,358.124359,50.5657349,-644.520081,0.00023204842,1.44000006
7,1729382669227195904,493.676544,66.5753937,-923.041138,0.000111223402,1.44000006
8,2017613182817821440,984.501831,109.679413,-1925.5,3.30790608e-05,1.89976446e-35
9,2017613182817821696,983.698242,109.753677,-1920.5,9.43163991e-10,1.9198816e-35
10,2017613320256750336,814.548279,96.7492294,-1595.5,2.21337741e-05,1.89976446e-35
11,2017613320256750592,814.076904,97.2241898,-1590.5,1.31583749e-06,1.9198816e-35
