particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,1224979236083731456,31.5899734,4.95101976,24.1910553,4.12461472,6.34330416,0.987137556,-13.0320578,14.5278234,0,0,0,0,0
4503599644147712,1224979236083735040,33.6988602,5.27898741,19.8584976,4.14072514,6.34350061,0.985873103,-13.0320578,14.5278234,0,0,0,0,1
4503599644147712,1224979373522688256,67.7873993,10.5206308,-50.1554337,4.40107155,6.34664345,0.965434134,-13.0320578,14.5278234,0,0,0,0,2
4503599644147712,1224979648400633856,168.54393,25.3575039,-256.900208,5.16985035,6.35553932,0.905022025,-13.0320578,14.5278234,0,0,0,0,3
4503599644147712,1657325487506085376,677.564575,85.4492569,-1297.5,9.03931236,6.39156961,0.599820912,-13.0320578,14.5278234,0,0,0,0,7
4503599644147712,1729382394349233920,256.821045,37.553463,-437.807678,5.84255314,6.3628521,0.852092385,-13.0320578,14.5278234,0,0,0,0,4
4503599644147712,1729382531788186880,358.12674,50.6283913,-645.167297,6.6136179,6.3706913,0.79135102,-13.0320578,14.5278234,0,0,0,0,5
4503599644147712,1729382669227195904,493.676392,66.5894012,-922.239441,7.6439085,6.38026142,0.710077524,-13.0320578,14.5278234,0,0,0,0,6
4503599644147712,2017613182817821440,985.941711,109.900627,-1925.5,11.3745251,6.40622997,0.414922625,-13.0320578,14.5278234,0,0,0,0,11
4503599644147712,2017613182817821696,983.483826,109.74115,-1920.5,11.3559322,6.40613461,0.41639632,-13.0320578,14.5278234,0,0,0,0,10
4503599644147712,2017613320256750336,823.808044,98.1628342,-1595.5,10.1474228,6.39919233,0.512135565,-13.0320578,14.5278234,0,0,0,0,9
4503599644147712,2017613320256750592,821.352905,97.9660645,-1590.5,10.12883,6.39907455,0.513607621,-13.0320578,14.5278234,0,0,0,0,8
