measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083763456,10.2799063,30.3066978,-25.9475861,2.65283143e-06,0.000224999996
1,1224979373522785024,22.0337486,64.1320572,-50.8285103,3.04869036e-06,0.000224999996
2,1224979510961645056,37.5435944,107.495796,-82.8589249,7.84859458e-06,0.000224999996
3,1224979648400616448,57.0390167,159.946365,-121.711037,8.98127928e-06,0.000224999996
4,1729382394349433344,89.3797379,242.751251,-184.351028,9.13529439e-05,1.44000006
5,1729382531788198656,127.707108,335.139038,-253.638229,0.000110483874,1.44000006
6,1729382669227173376,185.207245,463.060608,-350.601685,0.00012815345,1.44000006
7,1729382806666158848,256.438049,608.301208,-462.445557,0.000168332408,1.44000006
8,2089670364538904320,332.264496,745.983826,-537.524841,0.000461433956,8.2899769e-06
9,2089670364538904576,334.239716,752.566589,-537.5,0.000468693179,3.7079652e-35
10,2089670501977889024,434.931183,924.897522,-753.2099,0.000675828604,8.2899769e-06
11,2089670501977889280,439.683258,929.624939,-754.5,0.000660605903,3.78355701e-35
12,2089670501977899776,428.472992,915.491821,-756.362244,0.000227226323,8.2899769e-06
