measurement_id,geometry_id,x,y,z,var_r,var_z
0,1224979236083774464,-21.2768517,24.6489964,53.4640427,3.32097225e-05,0.000224999996
1,1224979373522699520,-44.9789696,52.3394814,81.0955048,3.39586186e-05,0.000224999996
2,1224979510961678080,-74.3622437,87.0001602,115.568283,1.69686609e-05,0.000224999996
3,1224979648400667648,-109.843781,129.530807,157.578506,9.21608171e-06,0.000224999996
4,1729382394349257472,-169.228394,201.839233,229.284332,0.000350406743,1.44000006
5,1729382394349262848,-165.494888,197.381454,224.648605,2.87180392e-05,1.44000006
6,1729382531788248832,-230.093277,278.207855,302.941071,0.000206357639,1.44000006
7,1729382669227245568,-315.131348,387.948853,405.331787,0.000159725765,1.44000006
8,1729382806666258432,-412.382446,518.752319,531.253906,0.000223834519,1.44000006
9,2089670364539018496,-504.247589,648.122314,657.072327,0.00068465824,8.2899769e-06
10,2089670364539018752,-508.194641,653.521484,656,0.000683963124,3.55193117e-36
11,2089670501978047744,-617.3349,812.243164,765.37085,0.000603495457,8.2899769e-06
12,2089670501978048000,-619.757629,818.432678,764.5,0.000592179422,3.55193117e-36
