particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
184647584755744768,1152921779484769024,34.8574905,157.254898,-1523.19995,4.81825686,0.398246557,2.0196867,-19.4175282,19.5266304,0,0,0,0,8
45035996290482176,1152921916923714048,169.510468,18.4957409,-1324.40002,7.71323061,1.39983535,0.101278856,-10.9453821,11.0355034,0,0,0,0,9
144115188109410304,1152921916923714816,-91.987648,130.799133,-1323.19995,0.732278585,-4.55270863,6.55720377,-66.1984558,66.6781082,0,0,0,0,9
144115188109410304,1152921916923715072,-92.0701752,130.917999,-1324.40002,0.736310363,-4.55263758,6.55725336,-66.1984558,66.6781082,0,0,0,0,10
153122387347374080,1152921916923721984,76.0730591,130.581711,-1323.19995,8.44839954,3.13485932,5.2906599,-53.1325874,53.4873962,0,0,0,0,6
184647584755744768,1152921916923722496,30.6913548,136.464981,-1323.19995,4.14738035,0.410711884,2.01718879,-19.4175282,19.5266304,0,0,0,0,7
45035996290482176,1152922054362667520,143.942566,16.5050392,-1124.40002,7.04060936,1.39864171,0.116608985,-10.9453821,11.0355034,0,0,0,0,8
144115188109410304,1152922054362668288,-78.2149811,111.000854,-1123.19995,0.0603165589,-4.56457949,6.5489459,-66.1984558,66.6781082,0,0,0,0,7
144115188109410304,1152922054362668544,-78.2977295,111.119568,-1124.40002,0.0643483326,-4.56450844,6.54899549,-66.1984558,66.6781082,0,0,0,0,8
153122387347374080,1152922054362675456,64.2954102,110.653481,-1123.19995,7.77681684,3.1229105,5.29772139,-53.1325874,53.4873962,0,0,0,0,5
184647584755744768,1152922054362675968,26.396904,115.701187,-1123.19995,3.47650385,0.423161536,2.01461387,-19.4175282,19.5266304,0,0,0,0,6
184647584755744768,1152922191801619456,23.172123,100.519112,-976.799988,2.98542213,0.432264477,2.01268029,-19.4175282,19.5266304,0,0,0,0,5
45035996290482176,1152922191801620992,126.058731,14.9449339,-984.400024,6.56977463,1.39770627,0.127331853,-10.9453821,11.0355034,0,0,0,0,7
144115188109410304,1152922191801621760,-68.5527878,97.1569214,-983.200012,-0.410056859,-4.57288027,6.54315281,-66.1984558,66.6781082,0,0,0,0,5
144115188109410304,1152922191801622016,-68.6356812,97.275528,-984.400024,-0.406025082,-4.57280922,6.5432024,-66.1984558,66.6781082,0,0,0,0,6
189151184383115264,1152922191801624832,-97.8613968,-132.481735,-984.400024,10.2260494,-4.25531578,-5.67593002,-37.9068146,38.5650291,0,0,0,0,5
153122387347374080,1152922191801628928,56.0778236,96.6879272,-983.200012,7.30670834,3.114537,5.30264854,-53.1325874,53.4873962,0,0,0,0,4
45035996290482176,1152922329240568064,107.064491,13.1364632,-835.599976,6.06934452,1.39662194,0.138720512,-10.9453821,11.0355034,0,0,0,0,5
153122387347374080,1152922329240572672,47.4380493,81.9502029,-835.599976,6.81107998,3.10570049,5.3078289,-53.1325874,53.4873962,0,0,0,0,3
184647584755744768,1152922329240572928,20.024147,86.0145035,-836.799988,2.51580858,0.440961212,2.01079297,-19.4175282,19.5266304,0,0,0,0,4
144115188109410304,1152922329240573696,-58.3470764,82.5747375,-835.599976,-0.905964851,-4.58162355,6.53703356,-66.1984558,66.6781082,0,0,0,0,4
45035996290482176,1152922329240574464,108.187393,13.2477226,-844.400024,6.0989399,1.3966887,0.138047248,-10.9453821,11.0355034,0,0,0,0,6
193654783993708544,1152922329240575488,-106.791275,121.962929,-844.400024,1.05153835,-5.68828487,6.42231798,-44.2797356,45.1033134,0,0,0,0,4
103582791463075840,1152922329240576768,-156.822495,1.39356911,-843.200012,-3.89790058,-4.42283297,0.0860652998,-22.4898129,22.9209881,0,0,0,0,4
189151184383115264,1152922329240578304,-82.168602,-111.501633,-844.400024,9.75095081,-4.24273634,-5.68533897,-37.9068146,38.5650291,0,0,0,0,4
63050394799964160,1152922329240580864,129.609192,-113.735283,-843.200012,6.3465867,5.63475704,-5.01376963,-35.519249,36.3113823,0,0,0,0,4
45035996290482176,1152922466679521536,91.7576981,11.5652809,-715.599976,5.66577148,1.39567995,0.147898242,-10.9453821,11.0355034,0,0,0,0,3
45035996290482176,1152922466679521792,91.9107132,11.5814905,-716.799988,5.66980743,1.39568961,0.147806495,-10.9453821,11.0355034,0,0,0,0,4
153122387347374080,1152922466679526144,40.4319382,69.9577179,-715.599976,6.40813017,3.09851003,5.31202984,-53.1325874,53.4873962,0,0,0,0,2
184647584755744768,1152922466679526400,17.2759972,73.5929184,-716.799988,2.11328244,0.448409021,2.00914526,-19.4175282,19.5266304,0,0,0,0,3
144115188109410304,1152922466679527168,-50.0353889,70.7293701,-715.599976,-1.30914211,-4.58872557,6.53205013,-66.1984558,66.6781082,0,0,0,0,3
193654783993708544,1152922466679528960,-91.3899231,104.545654,-724.400024,0.643816531,-5.67784166,6.43155241,-44.2797356,45.1033134,0,0,0,0,3
45035996307259392,1152922466679529472,-147.815643,89.2454453,-724.400024,5.74250746,-8.46262074,5.04853868,-41.6645126,42.8140907,0,0,0,0,6
9007199288295424,1152922466679529728,-147.397491,40.9363632,-723.200012,1.62063241,-4.80737352,1.38282502,-21.9278336,22.4914227,0,0,0,0,4
130604389227298816,1152922466679529728,-139.248825,60.8700294,-723.200012,3.99592161,-6.58927631,2.9302187,-36.1477852,36.8602524,0,0,0,0,3
166633186246262784,1152922466679529728,-139.518372,44.7591209,-723.200012,-0.0678196549,-9.37701797,3.05615807,-44.0873833,45.1771774,0,0,0,0,4
103582791463075840,1152922466679530240,-133.222672,0.972096562,-723.200012,-4.30585146,-4.42308569,0.0719152018,-22.4898129,22.9209881,0,0,0,0,3
189151184383115264,1152922466679531776,-68.7546387,-93.4910583,-724.400024,9.34372425,-4.23193741,-5.69338179,-37.9068146,38.5650291,0,0,0,0,3
9007199271518208,1152922466679534080,112.193787,-110.557999,-724.400024,1.62795639,3.56763983,-3.58160782,-21.5579815,22.1430283,0,0,0,0,5
9007199271518208,1152922466679534336,111.995201,-110.358635,-723.200012,1.62384498,3.56775928,-3.58148885,-21.5579815,22.1430283,0,0,0,0,4
63050394799964160,1152922466679534336,110.555305,-96.8158035,-723.200012,5.9373827,5.64490175,-5.00234509,-35.519249,36.3113823,0,0,0,0,3
45035996290482176,1152922604118475008,79.0101471,10.1791239,-615.599976,5.3294611,1.39484882,0.15554148,-10.9453821,11.0355034,0,0,0,0,1
45035996290482176,1152922604118475264,79.1630783,10.1961718,-616.799988,5.33349705,1.39485908,0.155449793,-10.9453821,11.0355034,0,0,0,0,2
189151184383115264,1152922604118477056,-56.6222115,-77.1394882,-615.599976,8.97450447,-4.22213364,-5.70065641,-37.9068146,38.5650291,0,0,0,0,2
153122387347374080,1152922604118479616,34.6059265,59.9567451,-615.599976,6.07233858,3.09251356,5.31552315,-53.1325874,53.4873962,0,0,0,0,1
184647584755744768,1152922604118479872,14.9507256,63.2494278,-616.799988,1.77784419,0.454610825,2.00775099,-19.4175282,19.5266304,0,0,0,0,2
144115188109410304,1152922604118480640,-43.0991478,60.8651314,-615.599976,-1.64512312,-4.59464025,6.52789116,-66.1984558,66.6781082,0,0,0,0,2
193654783993708544,1152922604118482432,-78.577095,90.0121536,-624.400024,0.30404833,-5.66912794,6.43923473,-44.2797356,45.1033134,0,0,0,0,2
45035996307259392,1152922604118482944,-127.513023,77.1137161,-624.400024,5.39973974,-8.45534706,5.06071186,-41.6645126,42.8140907,0,0,0,0,5
9007199288295424,1152922604118483200,-125.465279,34.6600876,-623.200012,1.27849507,-4.81113672,1.3696748,-21.9278336,22.4914227,0,0,0,0,2
130604389227298816,1152922604118483200,-121.013405,52.7789345,-623.200012,3.65578294,-6.59412718,2.91928506,-36.1477852,36.8602524,0,0,0,0,2
166633186246262784,1152922604118483200,-118.244499,37.8415375,-623.200012,-0.409629077,-9.3811655,3.04340267,-44.0873833,45.1771774,0,0,0,0,3
9007199288295424,1152922604118483456,-125.728569,34.7350502,-624.400024,1.28260076,-4.81109142,1.36983263,-21.9278336,22.4914227,0,0,0,0,3
207165582892597248,1152922604118483456,-161.843201,13.7508955,-624.400024,3.87601852,-6.19950104,0.47724238,-23.6494884,24.4534454,0,0,0,0,5
103582791463075840,1152922604118483712,-113.555206,0.678545475,-623.200012,-4.6458106,-4.42326164,0.0601228848,-22.4898129,22.9209881,0,0,0,0,2
207165582892597248,1152922604118483712,-161.528625,13.726675,-623.200012,3.87187958,-6.19948673,0.477430969,-23.6494884,24.4534454,0,0,0,0,4
211669182503190528,1152922604118485760,-43.844532,-153.561356,-624.400024,3.61291361,-2.64859724,-9.45120144,-39.8160133,41.0081253,0,0,0,0,4
9007199271518208,1152922604118487552,95.621666,-93.9672012,-624.400024,1.28533995,3.57758737,-3.57167149,-21.5579815,22.1430283,0,0,0,0,3
9007199271518208,1152922604118487808,95.4225159,-93.7683868,-623.200012,1.28122854,3.57770658,-3.57155204,-21.5579815,22.1430283,0,0,0,0,2
63050394799964160,1152922604118487808,94.6509094,-82.7457504,-623.200012,5.59637976,5.65333796,-4.99280882,-35.519249,36.3113823,0,0,0,0,2
45035996290482176,1224979236083730432,31.655283,4.40939045,-243.557755,4.07824373,1.39138937,0.183934748,-10.9453821,11.0355034,0,0,0,0,0
189151184366338048,1224979236083730688,32.9889526,-6.65082073,-145.183548,7.41597223,6.06706524,-1.21037602,-7.52114344,9.73925304,0,0,0,0,1
4503599644147712,1224979236083730944,32.9101257,-5.99742651,-116.662346,-2.6963098,5.75628376,-1.03777707,-19.4832726,20.3425865,0,0,0,0,1
216172782147338240,1224979236083731456,32.6705818,-4.0104661,58.6447487,2.3871851,6.74823189,-0.817889094,3.45502567,7.6260047,0,0,0,0,0
175640385501003776,1224979236083731712,32.8562889,-5.55092144,79.037941,12.4234781,1.49516141,-0.242695332,-1.1505127,1.90505946,0,0,0,0,1
58546795189370880,1224979236083731968,31.8450336,2.8356936,173.079712,-4.48422527,6.00375891,0.526806831,38.1978836,38.6705589,0,0,0,0,0
117093590345187328,1224979236083732736,29.8821068,12.0594149,250.338852,-4.37066603,3.23221302,1.31459212,31.0455914,31.2412434,0,0,0,0,0
22517998153629696,1224979236083735296,28.9263,13.7574015,121.711426,10.5283442,8.95051765,4.27273989,32.0084305,33.5099792,0,0,0,0,0
90071992580964352,1224979236083736320,-20.0594196,-24.8787098,277.251129,0.0853804946,-2.81464839,-3.47150993,42.2324295,42.4683723,0,0,0,0,0
202661983265226752,1224979236083736832,-24.1932869,-21.6344891,368.539093,0.641493499,-4.15183783,-3.72328329,52.6826439,52.9770966,0,0,0,0,0
189151184383115264,1224979236083737600,-18.8387794,-25.8366604,-275.136475,7.81912041,-4.19137287,-5.72331047,-37.9068146,38.5650291,0,0,0,0,0
58546795172593664,1224979236083738368,-16.5160389,-27.6595345,-12.7223978,-5.04714584,-4.84066439,-8.08022404,4.90324879,10.6195602,0,0,0,0,0
85568392936816640,1224979236083738368,-27.7609463,-18.8346729,-9.57495594,4.27000284,-3.9960959,-2.72386551,9.22391987,10.4153776,0,0,0,0,1
126100789599928320,1224979236083738368,-20.6228237,-24.4365597,-64.966217,-8.22832298,-2.59906149,-3.09505677,-8.12783718,9.07785225,0,0,0,0,0
