measurement_id,geometry_id,x,y,z,var_r,var_z
10,1152922191801616128,-83.6058502,-52.4607964,-975.599976,0.000899999985,8.43614858e-37
11,1152922191801618176,79.6455917,-63.9287605,-976.799988,0.000899999985,8.43614858e-37
12,1152922191801621248,-19.6768169,141.350952,-983.200012,0.000899999985,8.43614858e-37
13,1152922191801623552,-161.086899,-33.5347633,-984.400024,0.000899999985,8.43614858e-37
14,1152922191801625344,-69.2375183,-154.358566,-984.400024,0.000899999985,8.43614858e-37
15,1152922191801625600,-26.6377773,-149.856064,-983.200012,0.000899999985,8.43614858e-37
16,1152922191801626368,46.8968048,-138.494415,-984.400024,0.000899999985,8.43614858e-37
17,1152922191801626624,111.395874,59.5058594,-984.400024,0.000899999985,8.43614858e-37
18,1152922329240569600,-71.4583893,-44.8204765,-835.599976,0.000899999985,8.43614858e-37
19,1152922329240571136,95.3123322,50.3894653,-835.599976,0.000899999985,8.43614858e-37
20,1152922329240571648,68.4141541,-54.6116982,-836.799988,0.000899999985,8.43614858e-37
21,1152922329240574720,-16.8466644,121.995605,-843.200012,0.000899999985,8.43614858e-37
22,1152922329240576512,-145.457565,25.8250122,-844.400024,0.000899999985,8.43614858e-37
23,1152922329240577024,-137.26741,-28.4022751,-844.400024,0.000899999985,8.43614858e-37
24,1152922329240578560,-84.588768,-133.754837,-843.200012,0.000899999985,8.43614858e-37
25,1152922329240578560,-80.748764,-136.672913,-843.200012,0.000899999985,8.43614858e-37
26,1152922329240578816,-59.6426239,-132.116028,-844.400024,0.000899999985,8.43614858e-37
27,1152922329240579072,-22.604187,-127.670898,-843.200012,0.000899999985,8.43614858e-37
28,1152922329240579840,60.9952164,-140.080017,-844.400024,0.000899999985,8.43614858e-37
29,1152922329240579840,40.1710548,-119.147179,-844.400024,0.000899999985,8.43614858e-37
30,1152922329240580096,96.2870407,50.9381714,-844.400024,0.000899999985,8.43614858e-37
31,1152922329240583168,-9.68541241,150.135193,-844.400024,0.000899999985,8.43614858e-37
32,1152922466679523072,-61.0963898,-38.2666435,-715.599976,0.000899999985,8.43614858e-37
33,1152922466679523840,-18.9578781,-107.589989,-716.799988,0.000899999985,8.43614858e-37
34,1152922466679524352,34.1499023,-101.451561,-716.799988,0.000899999985,8.43614858e-37
35,1152922466679524608,82.3296585,43.1151123,-715.599976,0.000899999985,8.43614858e-37
36,1152922466679525120,58.7793083,-46.6572227,-716.799988,0.000899999985,8.43614858e-37
37,1152922466679525376,58.6629028,-46.5859604,-715.599976,0.000899999985,8.43614858e-37
38,1152922466679526912,-14.3374701,104.493073,-716.799988,0.000899999985,8.43614858e-37
39,1152922466679528192,-14.4591541,105.342201,-723.200012,0.000899999985,8.43614858e-37
40,1152922466679529984,-123.861832,21.91366,-724.400024,0.000899999985,8.43614858e-37
41,1152922466679530496,-116.873238,-24.0631065,-724.400024,0.000899999985,8.43614858e-37
42,1152922466679532032,-51.2527733,-112.898628,-723.200012,0.000899999985,8.43614858e-37
43,1152922466679532032,-73.2636108,-115.64679,-723.200012,0.000899999985,8.43614858e-37
44,1152922466679532032,-68.6544342,-116.746872,-723.200012,0.000899999985,8.43614858e-37
45,1152922466679532288,-51.2906265,-113.074646,-724.400024,0.000899999985,8.43614858e-37
46,1152922466679532544,-19.1106167,-108.608185,-723.200012,0.000899999985,8.43614858e-37
47,1152922466679533312,52.1468811,-121.334396,-724.400024,0.000899999985,8.43614858e-37
48,1152922466679533312,34.5210876,-102.512238,-724.400024,0.000899999985,8.43614858e-37
49,1152922466679533568,133.512665,69.4889069,-724.400024,0.000899999985,8.43614858e-37
50,1152922466679534080,108.274956,-126.661072,-724.400024,0.000899999985,8.43614858e-37
51,1152922466679534848,158.179443,-46.9945831,-723.200012,0.000899999985,8.43614858e-37
52,1152922466679535104,171.69072,-20.1140537,-724.400024,0.000899999985,8.43614858e-37
53,1152922466679536640,-8.27347279,129.586349,-724.400024,0.000899999985,8.43614858e-37
54,1152922604118475776,-104.503937,18.4363117,-616.799988,0.000899999985,8.43614858e-37
55,1152922604118476288,-98.5816803,-20.2101173,-616.799988,0.000899999985,8.43614858e-37
56,1152922604118476544,-52.4365807,-32.8070831,-615.599976,0.000899999985,8.43614858e-37
57,1152922604118477056,-43.7323837,-95.8665085,-615.599976,0.000899999985,8.43614858e-37
58,1152922604118477312,-16.0985165,-91.7368469,-616.799988,0.000899999985,8.43614858e-37
59,1152922604118477824,29.3958912,-87.6206818,-616.799988,0.000899999985,8.43614858e-37
60,1152922604118478080,71.4393768,37.1286125,-615.599976,0.000899999985,8.43614858e-37
61,1152922604118478592,50.7001686,-40.1073341,-616.799988,0.000899999985,8.43614858e-37
62,1152922604118478848,50.5998764,-40.0464745,-615.599976,0.000899999985,8.43614858e-37
63,1152922604118480128,-12.3455038,90.4888992,-615.599976,0.000899999985,8.43614858e-37
64,1152922604118480384,-12.3793411,90.6463242,-616.799988,0.000899999985,8.43614858e-37
65,1152922604118481920,-64.4914703,147.455292,-624.400024,0.000899999985,8.43614858e-37
66,1152922604118482176,-78.150322,135.900894,-623.200012,0.000899999985,8.43614858e-37
67,1152922604118483456,-105.879959,18.6402607,-624.400024,0.000899999985,8.43614858e-37
68,1152922604118485504,-44.2694321,-97.0643616,-623.200012,0.000899999985,8.43614858e-37
69,1152922604118485504,-63.7598305,-100.539909,-623.200012,0.000899999985,8.43614858e-37
70,1152922604118485504,-58.6398163,-100.085251,-623.200012,0.000899999985,8.43614858e-37
71,1152922604118485760,-44.3151016,-97.2444305,-624.400024,0.000899999985,8.43614858e-37
72,1152922604118486784,44.9274025,-105.603127,-624.400024,0.000899999985,8.43614858e-37
