measurement_id,geometry_id,x,y,z,var_r,var_z
12,1152922191801615872,-102.792137,-34.400013,-976.799988,0.000899999985,8.43614858e-37
13,1152922191801620992,153.655838,40.2010918,-984.400024,0.000899999985,8.43614858e-37
14,1152922191801621248,-17.20928,140.790558,-983.200012,0.000899999985,8.43614858e-37
15,1152922191801621248,-21.2230282,122.964539,-983.200012,0.000899999985,8.43614858e-37
16,1152922191801621504,-50.582737,145.307892,-984.400024,0.000899999985,8.43614858e-37
17,1152922191801623808,153.47319,40.1483574,-983.200012,0.000899999985,8.43614858e-37
18,1152922191801624064,-103.467804,-34.6278725,-983.200012,0.000899999985,8.43614858e-37
19,1152922191801625344,-39.7470322,-110.351067,-984.400024,0.000899999985,8.43614858e-37
20,1152922191801625856,-4.3526783,-128.91539,-984.400024,0.000899999985,8.43614858e-37
21,1152922191801629440,13.4829359,114.535957,-983.200012,0.000899999985,8.43614858e-37
22,1152922329240569344,-88.3027267,-29.5764408,-836.799988,0.000899999985,8.43614858e-37
23,1152922329240570368,-33.9010429,-93.9151535,-836.799988,0.000899999985,8.43614858e-37
24,1152922329240573184,11.3671341,97.1087723,-835.599976,0.000899999985,8.43614858e-37
25,1152922329240573440,-17.5661907,103.583023,-836.799988,0.000899999985,8.43614858e-37
26,1152922329240574464,132.554047,34.5752831,-844.400024,0.000899999985,8.43614858e-37
27,1152922329240574720,-15.325634,121.620079,-843.200012,0.000899999985,8.43614858e-37
28,1152922329240574720,-17.7316418,104.430649,-843.200012,0.000899999985,8.43614858e-37
29,1152922329240574976,-42.8599091,124.741959,-844.400024,0.000899999985,8.43614858e-37
30,1152922329240577280,132.415939,34.5151443,-843.200012,0.000899999985,8.43614858e-37
31,1152922329240577536,-164.141266,-50.4113655,-843.200012,0.000899999985,8.43614858e-37
32,1152922329240579328,-3.61175609,-111.193436,-844.400024,0.000899999985,8.43614858e-37
33,1152922329240579584,39.9286957,-152.872681,-843.200012,0.000899999985,8.43614858e-37
34,1152922329240579840,39.9808884,-153.084793,-844.400024,0.000899999985,8.43614858e-37
35,1152922466679522816,-75.8888779,-25.4579258,-716.799988,0.000899999985,8.43614858e-37
36,1152922466679523840,-29.1303596,-80.5609512,-716.799988,0.000899999985,8.43614858e-37
37,1152922466679524096,-2.97688341,-94.9106064,-715.599976,0.000899999985,8.43614858e-37
38,1152922466679526656,-13.4576855,104.146164,-715.599976,0.000899999985,8.43614858e-37
39,1152922466679526656,9.64322281,82.9460144,-715.599976,0.000899999985,8.43614858e-37
40,1152922466679526912,-13.4759474,104.334419,-716.799988,0.000899999985,8.43614858e-37
41,1152922466679526912,-14.6252632,87.708847,-716.799988,0.000899999985,8.43614858e-37
42,1152922466679527936,114.540359,29.7799778,-724.400024,0.000899999985,8.43614858e-37
43,1152922466679528192,-13.58393,105.1912,-723.200012,0.000899999985,8.43614858e-37
44,1152922466679528448,-36.3639145,107.037376,-724.400024,0.000899999985,8.43614858e-37
45,1152922466679530752,114.329475,29.7562103,-723.200012,0.000899999985,8.43614858e-37
46,1152922466679531008,-140.595078,-43.0047569,-723.200012,0.000899999985,8.43614858e-37
47,1152922466679533056,34.3646202,-130.273819,-723.200012,0.000899999985,8.43614858e-37
