particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,411.562561,-1129.34509,3059.13599,13.7385635,0.151879385,-1.46924555,3.72185659,0.105658367,1
4503599660924928,13,0,652.683777,1009.36011,-671.495789,7.34802389,4.36906338,7.42061806,-4.80619001,0.105658367,-1
9007199271518208,13,0,-754.648682,-81.9652328,4002,8.8461647,-5.49777746,-0.826048255,29.0473938,0.105658367,-1
9007199288295424,-13,0,32.0309753,-681.481262,-4002,9.02898407,0.124972723,-7.01539135,-41.5108032,0.105658367,1
13510798898888704,13,0,-360.185455,-312.22229,-4002,11.7538176,-7.35682058,-6.56686687,-83.859108,0.105658367,-1
13510798915665920,13,0,1135.49231,394.285797,-1250.16992,4.05146265,5.64170742,2.34037185,-6.61121702,0.105658367,-1
18014398526259200,-13,0,-1201.95813,-10.0357075,501.684143,4.87573528,-5.05497408,0.31810829,1.95448852,0.105658367,1
18014398543036416,-13,0,-346.183502,371.339935,-4002,14.153923,-5.18923235,5.78941727,-61.8585052,0.105658367,1
22517998153629696,13,0,-831.969055,-660.347168,-4002,13.2420578,-6.80194664,-5.80526972,-33.135273,0.105658367,-1
22517998170406912,-13,0,532.979553,-276.137665,4002,13.3561611,1.35775459,-0.906148434,11.0384378,0.105658367,1
27021597781000192,-13,0,-387.944183,407.167358,4002,13.9444389,-4.50247431,4.97002411,46.5738144,0.105658367,1
27021597797777408,13,0,1165.16431,-295.289856,3886.2312,14.0462894,4.10264111,-0.667995453,13.0911007,0.105658367,-1
31525197408370688,-13,0,32.1895676,-751.7453,4002,5.54575109,-0.086802341,-3.24517965,17.2690601,0.105658367,1
31525197425147904,-13,0,603.490967,-745.128479,4002,5.68918324,4.4661727,-5.97108984,31.1435833,0.105658367,1
36028797035741184,13,0,-628.758545,-1024.43481,693.036682,0.475166976,-4.44704628,-7.93437052,5.29990816,0.105658367,-1
36028797052518400,-13,0,807.359375,-481.710388,4002,9.57052803,7.33904696,-4.70725298,37.178421,0.105658367,1
40532396663111680,-13,0,-795.931152,-900.720581,-31.4458141,-4.15369511,-1.13331401,-0.738294542,-0.0712342188,0.105658367,1
40532396679888896,-13,0,89.3224335,1198.67651,2132.55713,-0.15784885,0.835029662,6.35776186,11.1965609,0.105658367,1
45035996290482176,-13,0,-709.393433,-354.705566,4002,11.7390079,-1.00849748,-0.238430738,5.15082216,0.105658367,1
45035996307259392,-13,0,-749.399536,81.3435059,4002,11.7066278,-9.82870674,1.29419935,52.3066788,0.105658367,1
49539595917852672,13,0,1149.72681,-350.616913,-53.8965454,4.71279478,2.14754677,-0.278181374,-0.130433932,0.105658367,-1
49539595934629888,-13,0,697.468811,-978.949036,-211.457718,4.75903702,2.65786552,-4.35153246,-0.976139486,0.105658367,1
54043195545223168,-13,0,238.773621,-603.648621,-4002,18.6385632,2.69073987,-7.33175135,-48.8496017,0.105658367,1
54043195562000384,13,0,-991.646729,679.294312,-1429.9834,11.3052998,-5.72801161,3.48698759,-8.30149555,0.105658367,-1
58546795172593664,13,0,-338.436005,-917.281372,-4002,17.3702316,-2.27873993,-7.02325535,-29.4880714,0.105658367,-1
58546795189370880,13,0,463.265747,-298.525879,-4002,17.0970306,8.4265995,-5.2335062,-70.2943497,0.105658367,-1
63050394799964160,13,0,-596.58197,444.767395,-4002,22.2711067,-5.08311939,3.51132989,-33.2189941,0.105658367,-1
63050394816741376,-13,0,130.408356,-619.027283,4002,22.2081032,0.587506831,-3.70872045,23.744009,0.105658367,1
67553994427334656,13,0,-931.357849,-172.905075,4002,13.2362852,-5.10493231,-1.23651278,21.6467724,0.105658367,-1
67553994444111872,13,0,1036.30664,-608.992981,910.340576,4.68898344,2.17776251,-0.861791492,1.5799911,0.105658367,-1
72057594054705152,-13,0,-1081.11926,525.342773,1723.81433,11.1671696,-8.37768936,4.47151947,14.6299629,0.105658367,1
