particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-0.00457302667,0.000491731567,168.176132,-10.8890324,1.4418174,-7.83974695,-0.570444763,0.105658367,-1
4503599660924928,13,0,-0.00457302667,0.000491731567,168.176132,-10.8890324,0.389182597,1.01834595,3.06548834,0.105658367,-1
9007199271518208,13,0,-0.0124205295,0.00105303584,-0.212505519,2.18722558,4.43871069,0.216305733,-29.6393242,0.105658367,-1
9007199288295424,13,0,-0.0124205295,0.00105303584,-0.212505519,2.18722558,-0.0167293213,-2.78586721,0.0384709276,0.105658367,-1
13510798898888704,-13,0,-0.000212572908,0.00714694429,71.7691956,1.06429958,-2.98792481,0.240864068,-4.09454393,0.105658367,1
13510798915665920,-13,0,-0.000212572908,0.00714694429,71.7691956,1.06429958,1.79987252,8.97749233,6.66817045,0.105658367,1
18014398526259200,-13,0,-0.00828291848,-0.00489233527,37.5707283,8.74620628,-0.935546637,0.893174231,1.55357552,0.105658367,1
18014398543036416,-13,0,-0.00828291848,-0.00489233527,37.5707283,8.74620628,0.99473244,-2.51318955,-0.526691854,0.105658367,1
22517998153629696,13,0,0.00937689934,-0.0156870652,-53.8900223,-6.74844551,-1.33737147,4.81103325,-24.1927547,0.105658367,-1
22517998170406912,13,0,0.00937689934,-0.0156870652,-53.8900223,-6.74844551,8.70054722,2.09007335,7.29242086,0.105658367,-1
27021597781000192,-13,0,-0.00211185077,0.00465309992,-81.9811325,3.06185555,-3.06787801,4.07252932,12.1097069,0.105658367,1
27021597797777408,13,0,-0.00211185077,0.00465309992,-81.9811325,3.06185555,-3.59947538,5.75056839,7.49928045,0.105658367,-1
31525197408370688,-13,0,-0.00545115769,0.0150580341,-38.1659546,2.8760221,-1.32453406,-0.866102219,4.72842693,0.105658367,1
31525197425147904,-13,0,-0.00545115769,0.0150580341,-38.1659546,2.8760221,0.488937348,2.72334433,2.34250665,0.105658367,1
36028797035741184,-13,0,-0.00373112201,0.01194424,16.087801,0.565330684,-0.370242804,2.34821153,18.4488945,0.105658367,1
36028797052518400,13,0,-0.00373112201,0.01194424,16.087801,0.565330684,1.85327685,-4.07697153,-3.53009486,0.105658367,-1
40532396663111680,13,0,-0.00693092728,-0.00425013062,2.8189311,-6.40640259,2.25466871,1.9524821,6.76113224,0.105658367,-1
40532396679888896,13,0,-0.00693092728,-0.00425013062,2.8189311,-6.40640259,1.96084976,-2.29168749,0.0172144435,0.105658367,-1
45035996290482176,-13,0,-0.00312722567,0.00490772631,148.419937,5.48772907,1.68073809,-4.91022015,9.47074413,0.105658367,1
45035996307259392,13,0,-0.00312722567,0.00490772631,148.419937,5.48772907,2.79731894,-1.53855526,-3.17446113,0.105658367,-1
49539595917852672,-13,0,-0.0186052062,-0.00662292773,62.8983727,4.34099102,-4.33510303,-2.1327424,-6.4642458,0.105658367,1
49539595934629888,13,0,-0.0186052062,-0.00662292773,62.8983727,4.34099102,4.13860369,1.12570965,40.0383835,0.105658367,-1
54043195545223168,-13,0,-0.00705819391,0.0252733938,-15.2108612,-0.192977294,3.30977798,7.98142719,3.39159894,0.105658367,1
54043195562000384,-13,0,-0.00705819391,0.0252733938,-15.2108612,-0.192977294,-5.80661201,-6.11984873,9.44625854,0.105658367,1
58546795172593664,13,0,-0.0123872776,-0.0078981081,-63.7437744,-0.928202569,-0.630160928,7.96488667,-29.737812,0.105658367,-1
58546795189370880,13,0,-0.0123872776,-0.0078981081,-63.7437744,-0.928202569,2.47861528,1.38135087,2.88007641,0.105658367,-1
63050394799964160,13,0,-0.00108554924,0.00125202152,134.083374,-0.674364269,4.64293385,-4.81000614,-42.3311539,0.105658367,-1
63050394816741376,13,0,-0.00108554924,0.00125202152,134.083374,-0.674364269,-5.50933027,-5.49748468,6.71595287,0.105658367,-1
67553994427334656,-13,0,0.000792671985,0.00964561664,-94.5554352,-11.3032322,-6.68195963,-5.40333176,-3.84485841,0.105658367,1
67553994444111872,-13,0,0.000792671985,0.00964561664,-94.5554352,-11.3032322,-1.08816445,-1.02466595,-5.23231554,0.105658367,1
72057594054705152,13,0,-0.0126924571,0.00817330834,-23.5358734,7.24544382,-1.35508096,0.420499504,2.09250832,0.105658367,-1
72057594071482368,-13,0,-0.0126924571,0.00817330834,-23.5358734,7.24544382,4.5040822,4.70717335,0.491145313,0.105658367,1
76561193682075648,-13,0,0.00150659087,-0.00702935178,-52.6389427,0.30533734,2.64182472,0.944390595,1.22759795,0.105658367,1
76561193698852864,-13,0,0.00150659087,-0.00702935178,-52.6389427,0.30533734,2.05458641,-0.458130836,4.63753223,0.105658367,1
81064793309446144,13,0,-0.0181710832,-0.00672548404,75.9245529,-3.97630334,7.94833946,-3.35870695,-3.98776579,0.105658367,-1
81064793326223360,13,0,-0.0181710832,-0.00672548404,75.9245529,-3.97630334,1.14172781,-6.65435839,12.6338902,0.105658367,-1
85568392936816640,13,0,0.00922713615,0.00326088606,-11.863656,-7.04072189,6.74554539,1.39363194,-44.459259,0.105658367,-1
85568392953593856,-13,0,0.00922713615,0.00326088606,-11.863656,-7.04072189,5.40053272,-0.103452168,-0.487542421,0.105658367,1
90071992564187136,13,0,-0.0015606134,0.0113588935,-19.5038834,2.01495767,1.66610384,-0.13978827,-0.206388354,0.105658367,-1
90071992580964352,-13,0,-0.0015606134,0.0113588935,-19.5038834,2.01495767,-2.86793756,-0.210540876,7.84140348,0.105658367,1
94575592191557632,-13,0,0.0186971929,-0.00411926676,43.3074341,-3.02547264,1.29796433,-0.616852045,-3.76298833,0.105658367,1
94575592208334848,-13,0,0.0186971929,-0.00411926676,43.3074341,-3.02547264,6.24005461,-3.39109612,10.4514427,0.105658367,1
99079191818928128,13,0,-0.00540205324,0.021167187,-34.6818886,7.91553736,5.19076347,1.93337345,-13.3086109,0.105658367,-1
99079191835705344,-13,0,-0.00540205324,0.021167187,-34.6818886,7.91553736,-5.08628654,8.52276421,-97.6976471,0.105658367,1
103582791446298624,-13,0,-0.0134999603,-0.00131560187,-4.64494038,-9.07654762,-9.46284771,-0.499642104,-4.23834038,0.105658367,1
103582791463075840,-13,0,-0.0134999603,-0.00131560187,-4.64494038,-9.07654762,2.19973564,3.53033781,8.39688396,0.105658367,1
108086391073669120,13,0,0.0111681307,-0.000157634247,5.01621437,2.61193848,-0.610889196,-6.00951004,45.3604088,0.105658367,-1
108086391090446336,-13,0,0.0111681307,-0.000157634247,5.01621437,2.61193848,3.36576653,4.05567169,51.8195,0.105658367,1
112589990701039616,-13,0,0.0185196828,0.0110553959,-99.9595871,6.05799389,-4.41123819,-2.57939816,15.5153589,0.105658367,1
112589990717816832,13,0,0.0185196828,0.0110553959,-99.9595871,6.05799389,-7.53350258,-4.13974476,-2.31212234,0.105658367,-1
117093590328410112,13,0,-0.0244508423,6.81924212e-05,-2.77803636,-3.6274507,-4.5105176,-1.82216215,35.4245262,0.105658367,-1
117093590345187328,13,0,-0.0244508423,6.81924212e-05,-2.77803636,-3.6274507,4.41865015,5.56192017,8.37158871,0.105658367,-1
121597189955780608,13,0,-0.0251819864,0.00944248121,-26.6205654,3.99482179,-2.66199899,1.65530348,-2.64116979,0.105658367,-1
121597189972557824,-13,0,-0.0251819864,0.00944248121,-26.6205654,3.99482179,4.48865795,-4.49973679,-30.4492912,0.105658367,1
126100789583151104,13,0,-0.0105100544,0.00619399035,-68.580101,-6.27805185,-5.81831074,-0.354295909,-0.162694186,0.105658367,-1
126100789599928320,-13,0,-0.0105100544,0.00619399035,-68.580101,-6.27805185,0.593117774,-5.42910957,6.11206007,0.105658367,1
130604389210521600,-13,0,0.0187953655,-0.00407377072,-69.8572006,0.417729795,5.05804491,8.32752514,16.7264786,0.105658367,1
130604389227298816,13,0,0.0187953655,-0.00407377072,-69.8572006,0.417729795,-5.81229019,5.22630978,0.748605967,0.105658367,-1
135107988837892096,13,0,0.0035539344,-0.00309680565,33.8465881,-6.6867094,1.06951094,0.673766971,0.91015929,0.105658367,-1
