particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
99079191835705344,1152921779484761856,-121.07972,107.905098,-1523.19995,4.45654345,-5.02926445,4.54651642,-64.7907867,65.1446228,0,0,0,0,8
54043195562000384,1152921779484766720,105.63607,-120.666122,-1524.40002,6.07223892,6.2483387,-7.21024227,-94.4302216,94.9110489,0,0,0,0,8
139611588482039808,1152921916923714816,-76.9504166,141.138702,-1323.19995,5.20235872,-2.80516958,5.24649286,-47.0687714,47.4433861,0,0,0,0,6
99079191835705344,1152921916923715328,-105.542114,93.8850174,-1323.19995,3.78577185,-5.03767061,4.53720045,-64.7907867,65.1446228,0,0,0,0,7
112589990701039616,1152921916923717888,-114.8806,-119.604988,-1324.40002,0.969691396,-1.55278718,-1.68834412,-18.4446335,18.587019,0,0,0,0,8
54043195562000384,1152921916923720192,92.3926086,-105.403481,-1324.40002,5.40171385,6.25748968,-7.2023015,-94.4302216,94.9110489,0,0,0,0,7
27021597797777408,1152922054362668288,-86.276062,125.74218,-1123.19995,5.27146339,-3.82330823,5.4916811,-50.7216644,51.1612625,0,0,0,0,8
139611588482039808,1152922054362668288,-65.0025864,118.861031,-1123.19995,4.52992105,-2.81852698,5.23932934,-47.0687714,47.4433861,0,0,0,0,5
99079191835705344,1152922054362668800,-89.9785843,79.8937225,-1123.19995,3.11500049,-5.04605961,4.52786875,-64.7907867,65.1446228,0,0,0,0,6
31525197425147904,1152922054362671104,-126.201729,-102.626305,-1123.19995,-2.49113059,-5.09737921,-4.20734882,-42.2582626,42.7721519,0,0,0,0,5
112589990701039616,1152922054362671360,-97.9839249,-101.352692,-1124.40002,0.2974132,-1.56373096,-1.67821312,-18.4446335,18.587019,0,0,0,0,7
54043195562000384,1152922054362673664,79.129776,-90.1576691,-1124.40002,4.73118877,6.26663065,-7.19434977,-94.4302216,94.9110489,0,0,0,0,6
54043195562000384,1152922191801618176,69.3293915,-78.9170685,-976.799988,4.236341,6.27337074,-7.18847322,-94.4302216,94.9110489,0,0,0,0,4
99079191835705344,1152922191801620480,-78.5696793,69.6703644,-976.799988,2.62399578,-5.05218935,4.52102804,-64.7907867,65.1446228,0,0,0,0,4
27021597797777408,1152922191801621760,-75.7356644,110.575523,-983.200012,4.80042648,-3.81421447,5.4980011,-50.7216644,51.1612625,0,0,0,0,7
139611588482039808,1152922191801621760,-56.6053467,103.284805,-983.200012,4.05921459,-2.82786608,5.23429441,-47.0687714,47.4433861,0,0,0,0,4
99079191835705344,1152922191801622272,-79.068718,70.1169662,-983.200012,2.64546037,-5.05192137,4.5213275,-64.7907867,65.1446228,0,0,0,0,5
31525197425147904,1152922191801624576,-109.300476,-88.7042999,-983.200012,-2.96379924,-5.10572672,-4.19721508,-42.2582626,42.7721519,0,0,0,0,4
112589990701039616,1152922191801624832,-86.0858231,-88.6416321,-984.400024,-0.173181549,-1.57135224,-1.67107928,-18.4446335,18.587019,0,0,0,0,6
54043195562000384,1152922191801627136,69.8342819,-79.4956284,-984.400024,4.26182127,6.27302361,-7.18877602,-94.4302216,94.9110489,0,0,0,0,5
