particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,938.483582,751.034363,1686.55994,6.46528864,5.6002183,4.94322586,10.6098194,0.105658367,-1
4503599660924928,13,0,-324.667938,-335.820587,4002,13.0084953,-2.07243609,-2.34505272,26.9480419,0.105658367,-1
9007199271518208,13,0,44.603817,-830.937134,4002,13.7796021,0.384223789,-2.5033989,12.4567881,0.105658367,-1
9007199288295424,-13,0,255.353241,678.735229,-4002,13.0730143,1.11425829,2.34424138,-13.959094,0.105658367,1
13510798898888704,-13,0,378.032471,-257.984528,4002,13.2924471,1.22486985,-1.0019834,13.8947439,0.105658367,1
13510798915665920,-13,0,1193.91687,139.163589,-2773.01709,9.81026936,2.04130912,-0.124845058,-4.65698814,0.105658367,1
18014398526259200,13,0,-463.797302,574.778137,-4002,13.8152132,-5.89683437,6.95558834,-49.7572708,0.105658367,-1
18014398543036416,-13,0,-644.931396,-1014.33105,1111.61841,5.55218744,-2.03998184,-2.53684783,2.92760968,0.105658367,1
22517998153629696,-13,0,916.669861,777.509094,-438.438049,2.10201311,4.8801322,3.66679502,-1.87372208,0.105658367,1
22517998170406912,-13,0,850.76178,849.122131,-2705.57397,7.57372093,2.59767365,2.083565,-7.28935051,0.105658367,1
27021597781000192,13,0,1191.42078,-159.124176,3252.26416,7.94579601,7.49011803,-0.636790931,20.1874294,0.105658367,-1
27021597797777408,13,0,-400.728302,222.524094,4002,9.81185627,-2.9969511,1.50710928,29.1132851,0.105658367,-1
31525197408370688,-13,0,300.987274,-1163.70557,-703.490173,13.4231815,0.276960909,-2.50964451,-1.3299613,0.105658367,1
31525197425147904,13,0,997.653625,670.44104,13.176877,12.8939743,5.35572195,4.03319359,0.453521371,0.105658367,-1
36028797035741184,13,0,-110.086014,-1196.94824,512.976929,3.26674533,0.00285388343,-3.90351486,1.46190143,0.105658367,-1
36028797052518400,13,0,-319.802277,-1158.67615,176.612518,3.01703739,-0.463533878,-3.03386903,0.291534603,0.105658367,-1
40532396663111680,-13,0,406.889832,-77.675293,4002,14.8221884,9.71213436,-1.98056114,97.7457123,0.105658367,1
40532396679888896,-13,0,-408.904999,-1130.31006,-1222.18103,6.65081549,-2.94799972,-7.08988333,-7.27352047,0.105658367,1
45035996290482176,13,0,-916.264648,-777.986572,-2359.35498,11.4556103,-1.73724103,-1.94779491,-5.06211567,0.105658367,-1
45035996307259392,13,0,-245.723694,-967.752747,4002,16.5030861,-0.577476323,-3.49057841,14.2367086,0.105658367,-1
49539595917852672,13,0,-1073.64417,540.455444,91.667717,4.44833422,-5.38067007,2.30513811,0.921566248,0.105658367,-1
49539595934629888,13,0,-738.540588,948.346924,-2133.09521,8.27220535,-4.75243187,5.51602268,-12.3240042,0.105658367,-1
54043195545223168,-13,0,-85.2232819,1198.97498,-238.998093,10.2059011,-0.141883627,7.07957411,-1.53530347,0.105658367,1
54043195562000384,13,0,-461.935699,59.8963776,4002,19.4684582,-6.72601366,0.73138988,57.8096581,0.105658367,-1
