particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-1201.93884,12.1247225,1273.08948,7.69250011,-3.70734715,-0.323015481,3.74981308,0.105658367,-1
4503599660924928,13,0,-396.1409,203.487091,-4002,15.6211424,-5.08953619,2.46406388,-51.5715179,0.105658367,-1
9007199271518208,-13,0,715.729065,965.679016,3723.93921,14.642931,4.14028311,4.98097658,20.1847076,0.105658367,1
9007199288295424,-13,0,-1095.25439,-495.198883,3450.86768,13.7794781,-4.47272873,-1.62675881,13.7455559,0.105658367,1
13510798898888704,-13,0,-891.784973,-805.930237,-480.65683,2.68357611,-7.04902792,-5.88464737,-3.23529315,0.105658367,1
13510798915665920,13,0,709.54834,179.134232,4002,12.1892805,5.42711544,1.59652138,31.3689957,0.105658367,-1
18014398526259200,13,0,-702.047241,975.670898,-1084.07373,3.60891533,-2.32100606,2.60859108,-2.99142289,0.105658367,-1
18014398543036416,13,0,35.1151428,-423.705261,-4002,11.5688591,0.753939688,-7.55609894,-70.537262,0.105658367,-1
22517998153629696,-13,0,-1198.29504,94.3025284,-3795.36621,19.4623585,-5.00740528,0.755575001,-16.240099,0.105658367,1
22517998170406912,13,0,1104.78503,270.832275,4002,19.6613445,3.56194401,1.22433269,13.0262508,0.105658367,-1
27021597781000192,-13,0,994.188049,-675.569519,3739.7793,14.2367392,5.05079651,-3.86786437,19.6024971,0.105658367,1
27021597797777408,-13,0,1020.3241,635.407593,-2315.35986,10.0454655,4.60049057,2.44042277,-10.1707354,0.105658367,1
31525197408370688,13,0,1200.82898,-53.0450859,-303.846588,10.0290012,7.67822313,0.0214988217,-2.08938289,0.105658367,-1
31525197425147904,13,0,241.632111,-507.631134,-4002,19.4293957,2.59384584,-5.05681372,-40.684948,0.105658367,-1
36028797035741184,-13,0,547.800476,-102.627541,4002,12.3012247,7.23028803,-1.52455926,52.9728584,0.105658367,1
36028797052518400,-13,0,-315.932709,1159.7373,88.6063843,2.87098336,-0.621355712,3.65166211,0.25301373,0.105658367,1
40532396663111680,13,0,-434.429443,-1120.74756,1196.43506,10.3743057,-0.484022409,-2.24578738,2.29332495,0.105658367,-1
40532396679888896,13,0,-121.434204,400.292145,4002,18.1325321,-1.859303,5.69747019,57.4552574,0.105658367,-1
45035996290482176,-13,0,-195.291489,-701.474976,4002,6.57577467,-1.73163331,-5.40598965,31.4462566,0.105658367,1
45035996307259392,13,0,-225.71138,-491.048676,-4002,6.26158571,-1.44670331,-3.53539038,-28.0457439,0.105658367,-1
49539595917852672,13,0,-161.857864,1191.05249,2706.24585,5.08953905,-1.39117348,7.56116152,17.9078026,0.105658367,-1
49539595934629888,-13,0,645.415161,178.549866,-4002,8.14580441,4.84553194,1.13233757,-29.0266266,0.105658367,1
54043195545223168,-13,0,-755.467773,680.257812,4002,20.2295055,-5.13255024,5.03168488,28.4149513,0.105658367,1
54043195562000384,13,0,-386.166473,-1138.27917,3263.23022,18.0552502,-1.43219602,-5.3432498,15.0911036,0.105658367,-1
58546795172593664,-13,0,-779.527649,136.024979,-4002,14.0000525,-5.85955286,1.26304734,-30.6012173,0.105658367,1
58546795189370880,-13,0,-176.250381,-1189.00793,969.229309,5.35499144,-0.662419677,-2.01121116,1.63104844,0.105658367,1
63050394799964160,-13,0,-1171.54541,-268.859406,3075.19946,15.4426146,-4.70479727,-0.709977508,12.388586,0.105658367,1
63050394816741376,13,0,662.700806,-61.6702499,-4002,17.5922165,5.27366734,-0.290379584,-31.2952538,0.105658367,-1
67553994427334656,-13,0,-440.475952,560.876038,4002,9.1958704,-3.20225978,4.42384386,30.5074883,0.105658367,1
67553994444111872,13,0,-1118.74524,-439.56015,-1661.98926,2.58113003,-7.25568295,-3.23789167,-11.0950298,0.105658367,-1
72057594054705152,13,0,-470.310486,95.8455505,4002,18.1925011,-8.93460846,1.67420745,74.5093842,0.105658367,-1
72057594071482368,-13,0,-890.716248,-807.111206,3798.09106,18.0462894,-4.04277468,-3.17712688,15.9442959,0.105658367,1
76561193682075648,-13,0,-650.371399,1010.85162,-211.159409,3.69492483,-3.73295045,6.46818542,-0.859314382,0.105658367,1
76561193698852864,13,0,-1134.85437,-396.118073,-858.661316,4.45712423,-2.74740624,-1.34058523,-1.99405003,0.105658367,-1
81064793309446144,13,0,603.085083,-1039.75586,-3225.22925,15.6391678,1.1056881,-1.18808305,-4.25261974,0.105658367,-1
81064793326223360,-13,0,-620.04657,730.738647,4002,18.1838474,-3.70820189,4.8142519,25.678793,0.105658367,1
85568392936816640,-13,0,-291.15564,-1166.20422,-749.724487,3.0807662,-2.59283686,-8.89792442,-5.43145132,0.105658367,1
85568392953593856,13,0,528.709351,-688.885559,-4002,11.9451399,5.42332792,-6.6385746,-39.0541725,0.105658367,-1
90071992564187136,13,0,242.267303,-438.907654,-4002,11.6379881,2.02428532,-3.35685277,-31.6565704,0.105658367,-1
90071992580964352,-13,0,-841.80426,-858.003235,-2368.12207,7.02818871,-4.85307741,-4.43209457,-13.2032661,0.105658367,1
94575592191557632,-13,0,-115.637283,1196.42468,1243.3811,9.29346848,0.0167977605,3.57131624,3.63481832,0.105658367,1
94575592208334848,-13,0,420.90976,-1125.89478,2609.73071,13.0960073,0.76131469,-3.06558609,6.79631805,0.105658367,1
99079191818928128,-13,0,15.0461102,1201.90588,2954.77808,7.96326494,0.399269611,3.10492206,7.57413721,0.105658367,1
99079191835705344,-13,0,-93.8615494,1198.32971,-836.427856,2.40886641,-0.00174045993,4.63729715,-3.37832928,0.105658367,1
103582791446298624,13,0,-742.009705,-945.63501,-1886.76758,7.86562824,-5.07252645,-7.04822063,-14.0991182,0.105658367,-1
103582791463075840,-13,0,-1072.67126,-542.384033,3819.56152,13.3674889,-6.41486025,-2.83973026,21.9015179,0.105658367,1
108086391073669120,13,0,-1062.86755,561.352356,3935.18994,9.67897224,-8.80968285,4.24517679,31.4359722,0.105658367,-1
108086391090446336,-13,0,1039.36926,452.807068,4002,9.82711029,7.63433027,2.95519114,28.381731,0.105658367,1
112589990701039616,13,0,-254.305588,322.985229,4002,10.3570099,-5.04925442,6.21369314,77.9180908,0.105658367,-1
112589990717816832,13,0,-394.699188,653.058228,-4002,10.5350475,-4.34726715,6.75058985,-42.1165619,0.105658367,-1
117093590328410112,13,0,1017.05615,-640.625244,855.195496,1.47399092,4.67283678,-2.51747155,3.93608975,0.105658367,-1
117093590345187328,13,0,1182.72839,-214.377457,-1187.38965,2.03070068,5.43695927,-0.619287014,-5.23400879,0.105658367,-1
121597189955780608,13,0,-723.846863,-959.609131,-116.207268,0.170324132,-5.1408968,-7.41383076,-1.17703819,0.105658367,-1
121597189972557824,13,0,374.105377,1142.29993,-548.992737,0.593213439,1.97275209,7.18124437,-3.65187168,0.105658367,-1
126100789583151104,13,0,1146.18274,362.034607,-2343.17065,6.80094433,8.29356861,2.99750996,-17.4423447,0.105658367,-1
126100789599928320,-13,0,-30.2274609,534.439941,-4002,11.4957905,-0.18420732,6.09866667,-46.0088425,0.105658367,1
130604389210521600,13,0,454.943176,1112.57837,1000.73828,-3.41572309,2.28248906,6.53381014,5.20923758,0.105658367,-1
130604389227298816,13,0,639.043457,-1018.05084,1616.18921,-1.96979773,4.0668335,-5.80099344,8.9581852,0.105658367,-1
135107988837892096,13,0,-1076.14038,-47.9038467,4002,13.7489758,-4.92860603,-0.542605877,18.2612286,0.105658367,-1
135107988854669312,13,0,633.040344,-355.331696,4002,13.4923363,1.22793925,-0.439669579,7.09957361,0.105658367,-1
139611588465262592,-13,0,-303.376953,280.034027,-4002,17.2840767,-5.42265081,5.17392206,-73.3669739,0.105658367,1
139611588482039808,-13,0,652.618958,790.061401,-4002,17.6407223,5.69323921,6.40998173,-33.8066635,0.105658367,1
144115188092633088,13,0,638.06897,1018.66187,-2572.78198,5.40630722,3.10517931,5.6359868,-13.4756365,0.105658367,-1
144115188109410304,13,0,523.28186,-242.374908,-4002,9.40470028,4.41011763,-1.8523078,-32.7361565,0.105658367,-1
148618787720003584,13,0,110.341797,-472.280884,4002,13.5496082,2.33630514,-9.360816,78.4218063,0.105658367,-1
148618787736780800,-13,0,951.933411,-153.942169,4002,13.8382845,9.60373878,-1.84577906,39.9751396,0.105658367,1
153122387347374080,13,0,-380.50708,469.722961,4002,11.6319351,-2.50779247,2.80789685,24.9380703,0.105658367,-1
153122387364151296,13,0,206.673645,-1184.09888,-2006.51758,5.90968418,1.71487737,-7.72949028,-13.1863356,0.105658367,-1
157625986974744576,-13,0,-165.154541,629.446777,-4002,7.43985081,-0.531284213,2.79369807,-17.3437786,0.105658367,1
157625986991521792,-13,0,-84.0818176,1199.05554,1429.552,0.323817015,0.0140715959,4.95129108,6.00727272,0.105658367,1
162129586602115072,-13,0,-1201.99683,2.77637196,-901.422852,-2.95689988,-9.02491951,0.381046265,-6.68337393,0.105658367,1
162129586618892288,13,0,489.986053,-1097.59631,2758.13013,2.12659359,4.38587475,-8.94051743,22.9433403,0.105658367,-1
166633186229485568,-13,0,-1173.98926,257.979065,-519.021545,5.5206337,-9.62416744,2.4837842,-3.86561608,0.105658367,1
166633186246262784,-13,0,696.416809,418.532532,4002,15.0137739,1.08391631,0.367203474,5.6656189,0.105658367,1
171136785856856064,13,0,-1028.19263,622.594482,3477.76465,6.30350447,-6.26223516,3.37072325,20.8335648,0.105658367,-1
171136785873633280,13,0,-544.701965,968.740051,4002,7.88724756,-2.45473099,3.68590832,16.1105251,0.105658367,-1
175640385484226560,-13,0,703.19696,-974.84259,19.9225292,3.79923916,1.42533386,-2.59192228,0.0571160391,0.105658367,1
175640385501003776,13,0,589.192139,-387.07312,4002,13.3423538,6.41039944,-3.95853162,42.8008461,0.105658367,-1
180143985111597056,-13,0,351.731903,-1149.38623,-420.786774,-0.36124742,2.51867771,-9.46166992,-3.08037496,0.105658367,1
180143985128374272,13,0,855.236633,844.614929,1254.97131,1.36130571,0.906646729,1.40180683,1.78791821,0.105658367,-1
184647584738967552,13,0,-546.190857,1070.73792,-1555.31665,8.10208988,-4.25306892,7.54469156,-11.0219994,0.105658367,-1
184647584755744768,-13,0,-514.058777,43.7832642,4002,15.1541443,-3.78636909,0.477585793,29.7830772,0.105658367,1
