particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-0.0227286331,0.000635228818,-5.71694136,1.85545897,1.08225095,-2.37955093,-18.5563526,0.105658367,-1
4503599660924928,13,0,-0.0227286331,0.000635228818,-5.71694136,1.85545897,4.08148718,-0.470497102,1.26877689,0.105658367,-1
9007199271518208,13,0,-0.0301788077,0.0176817719,113.403778,2.93574166,-2.61414766,-0.526228845,-2.6793921,0.105658367,-1
9007199288295424,-13,0,-0.0301788077,0.0176817719,113.403778,2.93574166,1.44091058,-3.35493922,-8.95621109,0.105658367,1
13510798898888704,13,0,-0.00109570636,0.00202109502,58.8596649,-1.32248247,-6.93882084,-6.06980944,-63.512207,0.105658367,-1
13510798915665920,13,0,-0.00109570636,0.00202109502,58.8596649,-1.32248247,0.758726716,6.33097315,-8.55783081,0.105658367,-1
18014398526259200,-13,0,-0.018886121,-0.00688527431,-89.7843628,-0.364124954,-1.7203114,2.49632883,-2.14264297,0.105658367,1
18014398543036416,13,0,-0.018886121,-0.00688527431,-89.7843628,-0.364124954,-0.242018834,-3.98436999,8.79336071,0.105658367,-1
22517998153629696,-13,0,-0.0260846484,0.00170057907,-25.9709892,-2.66901636,-5.34360027,-2.58039808,24.813448,0.105658367,1
22517998170406912,13,0,-0.0260846484,0.00170057907,-25.9709892,-2.66901636,-1.49632621,3.79145288,-23.163826,0.105658367,-1
27021597781000192,13,0,-0.00519991852,0.0192521326,-5.50744867,-16.864315,-5.14781713,-0.285128862,1.25129843,0.105658367,-1
27021597797777408,-13,0,-0.00519991852,0.0192521326,-5.50744867,-16.864315,3.19927263,-8.83320141,15.8315926,0.105658367,1
31525197408370688,-13,0,-0.0188377742,0.00547482632,-57.003685,5.41621637,-3.91529393,0.291587263,23.7976875,0.105658367,1
31525197425147904,13,0,-0.0188377742,0.00547482632,-57.003685,5.41621637,-1.14881516,-9.66278553,-59.5490685,0.105658367,-1
36028797035741184,-13,0,0.00438324595,0.00584159419,76.9613342,1.59853876,-6.8564229,-7.17803001,14.4225054,0.105658367,1
36028797052518400,-13,0,0.00438324595,0.00584159419,76.9613342,1.59853876,5.08802271,-6.06913948,3.52405548,0.105658367,1
40532396663111680,-13,0,0.0280641075,0.00993147399,-0.500728786,-3.2162807,-2.52212882,-7.69476366,45.1932755,0.105658367,1
40532396679888896,13,0,0.0280641075,0.00993147399,-0.500728786,-3.2162807,-3.85364032,6.97155094,21.2276859,0.105658367,-1
45035996290482176,-13,0,0.0240800902,-0.00436814688,-66.9795456,-1.55942011,-1.29428911,6.72594357,-7.83170557,0.105658367,1
