particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-1045.73474,-592.657471,-1104.47107,14.0264072,-6.62886286,-4.17093515,-7.0389266,0.105658367,-1
4503599660924928,-13,0,-834.121399,-76.5082779,4002,22.3529034,-1.63985336,0.101768889,7.86543465,0.105658367,1
9007199271518208,13,0,398.776733,-375.914001,-4002,5.3180232,1.88653195,-1.55267453,-17.5520992,0.105658367,-1
9007199288295424,13,0,183.307495,424.791992,-4002,5.28184748,0.594064653,1.72690463,-15.5365829,0.105658367,-1
13510798898888704,13,0,-492.80072,22.2187576,-4002,11.6401062,-8.73018932,0.245409057,-72.0587845,0.105658367,-1
13510798915665920,-13,0,866.314514,833.248596,1325.77551,3.76742101,5.861444,5.13769674,8.15126228,0.105658367,1
18014398526259200,-13,0,-211.702881,372.890961,-4002,10.8808842,-4.28470612,7.80717611,-81.0838623,0.105658367,1
18014398543036416,-13,0,-700.444641,-976.822021,-2939.84082,8.07363701,-3.99664426,-4.95522022,-15.0441484,0.105658367,1
22517998153629696,-13,0,-854.128052,-845.735962,271.335907,2.06344724,-5.32503271,-4.76550007,1.70662701,0.105658367,1
22517998170406912,13,0,1019.77509,636.28833,-2303.89868,6.56220675,4.18959713,3.03891325,-9.84408569,0.105658367,-1
27021597781000192,-13,0,1132.40442,403.068573,272.017975,2.92892504,7.11227608,2.14905763,1.1060549,0.105658367,1
27021597797777408,13,0,659.373779,-920.380249,-4002,13.0457859,3.98635411,-4.98125172,-23.0644531,0.105658367,-1
31525197408370688,13,0,-650.918823,-1010.49921,-2291.36499,12.7255754,-2.74234366,-4.92251396,-10.938508,0.105658367,-1
31525197425147904,13,0,630.812988,-319.65921,-4002,17.6633968,5.33761358,-2.46714926,-33.6327896,0.105658367,-1
36028797035741184,13,0,-789.111206,-906.701477,596.885742,11.7050161,-3.71743035,-4.82035112,2.86589932,0.105658367,-1
36028797052518400,-13,0,728.984558,955.712036,3692.29785,20.1371708,1.30813718,1.12081146,5.20893764,0.105658367,1
40532396663111680,13,0,-1147.76099,356.999512,-1867.71118,8.93113804,-8.24773502,2.18785906,-12.7867184,0.105658367,-1
40532396679888896,-13,0,-814.545471,883.922852,-65.4697189,5.71814013,-3.80334115,4.6589427,0.00257118815,0.105658367,1
45035996290482176,13,0,-970.073792,709.761108,493.191498,0.788254678,-8.26226521,5.59872961,5.25504208,0.105658367,-1
45035996307259392,-13,0,-1199.87988,71.3604736,991.222107,1.76406085,-5.25195265,0.67335999,4.97860289,0.105658367,1
49539595917852672,-13,0,-277.848846,-1169.44604,1183.93799,5.08161736,-1.95916367,-6.68675756,6.72730923,0.105658367,1
49539595934629888,-13,0,434.71933,556.423279,4002,12.9859333,3.57946134,4.23786736,31.2528305,0.105658367,1
54043195545223168,-13,0,-411.252625,-1129.45801,426.206421,11.3109274,-2.19019723,-4.96196699,2.10248995,0.105658367,1
54043195562000384,-13,0,785.587402,749.315979,-4002,20.709959,5.24082804,4.5489316,-25.3165703,0.105658367,1
58546795172593664,13,0,963.598694,718.527344,3714.8877,9.89837837,2.26635551,2.13946819,9.95233917,0.105658367,-1
58546795189370880,13,0,530.685791,612.661987,-4002,9.64038086,3.32918549,4.21458197,-25.6340847,0.105658367,-1
63050394799964160,-13,0,381.067505,310.465759,-4002,3.58479381,1.82278764,1.29490614,-18.0534687,0.105658367,1
63050394816741376,-13,0,-1119.49414,437.6492,3808.13989,3.65935159,-1.96880853,1.15654254,7.26156139,0.105658367,1
67553994427334656,13,0,-926.653198,765.583374,773.938416,11.698246,-4.83133936,3.52406192,4.14665604,0.105658367,-1
67553994444111872,-13,0,1198.24097,94.9879074,1982.23743,14.7209196,9.54813099,0.395465314,16.2334251,0.105658367,1
72057594054705152,13,0,1181.31873,-222.013763,1484.48633,8.16805458,6.49212313,-0.853405952,8.23276711,0.105658367,-1
72057594071482368,-13,0,-12.9229898,1201.93054,-361.071869,5.93463564,0.345153838,1.41885424,-0.400938541,0.105658367,1
76561193682075648,-13,0,181.120514,1188.27576,-112.82402,7.72598171,1.35810459,6.51770687,-0.676333606,0.105658367,1
76561193698852864,-13,0,-639.996643,-1017.45184,-780.039246,8.49842548,-2.06596971,-2.60776782,-2.18063283,0.105658367,1
81064793309446144,-13,0,-435.97522,-152.775299,4002,13.7935619,-9.29673672,-3.11071157,85.3212051,0.105658367,1
81064793326223360,-13,0,-874.414368,824.744507,-3003.85205,11.029233,-6.11868286,6.26671267,-21.7460041,0.105658367,1
85568392936816640,-13,0,599.104309,558.805115,4002,14.0545769,3.14097023,2.59375978,19.9185486,0.105658367,1
85568392953593856,13,0,-130.935684,1009.73224,4002,14.202652,-1.15403068,6.5262804,26.0826931,0.105658367,-1
90071992564187136,-13,0,904.903809,-791.171997,-1005.96747,12.0625763,3.34875274,-3.40651369,-4.18310499,0.105658367,1
90071992580964352,-13,0,-462.068573,1109.63806,-2062.17798,14.8313246,-0.992543519,3.32101274,-6.07305622,0.105658367,1
94575592191557632,-13,0,706.558655,-972.408813,-2117.04102,15.7543907,4.45304441,-6.74150181,-13.9210024,0.105658367,1
94575592208334848,-13,0,1061.22949,-564.443176,166.312454,11.8363619,8.14428043,-4.73984814,1.65847385,0.105658367,1
99079191818928128,-13,0,1201.77539,23.2383575,-917.392273,10.7601223,6.22320509,-0.239940763,-4.8366642,0.105658367,1
