measurement_id,geometry_id,x,y,z,var_r,var_z
9,1152922191801621248,-20.2011681,133.256927,-983.200012,0.000899999985,8.43614858e-37
10,1152922191801621760,-67.2870789,117.691254,-983.200012,0.000899999985,8.43614858e-37
11,1152922191801624064,-114.110458,-51.7088356,-983.200012,0.000899999985,8.43614858e-37
12,1152922191801626112,22.0852528,-170.771057,-983.200012,0.000899999985,8.43614858e-37
13,1152922191801626112,17.0982475,-157.738297,-983.200012,0.000899999985,8.43614858e-37
14,1152922191801626624,134.860535,90.6306305,-984.400024,0.000899999985,8.43614858e-37
15,1152922191801627904,124.721466,-34.0630341,-983.200012,0.000899999985,8.43614858e-37
16,1152922191801628160,124.841415,-34.11763,-984.400024,0.000899999985,8.43614858e-37
17,1152922191801628160,120.778984,-19.7073402,-984.400024,0.000899999985,8.43614858e-37
18,1152922191801628672,92.0998688,113.967804,-984.400024,0.000899999985,8.43614858e-37
19,1152922329240569600,-97.2270813,-44.1182823,-835.599976,0.000899999985,8.43614858e-37
20,1152922329240572160,106.093636,-28.8738422,-836.799988,0.000899999985,8.43614858e-37
21,1152922329240572160,102.555595,-16.6757393,-836.799988,0.000899999985,8.43614858e-37
22,1152922329240574720,-17.4013481,115.618805,-843.200012,0.000899999985,8.43614858e-37
23,1152922329240575232,-57.2233238,101.032051,-843.200012,0.000899999985,8.43614858e-37
24,1152922329240577280,152.523605,55.0323219,-843.200012,0.000899999985,8.43614858e-37
25,1152922329240577536,-98.109993,-44.5298004,-843.200012,0.000899999985,8.43614858e-37
26,1152922329240577792,-98.2541733,-44.6047325,-844.400024,0.000899999985,8.43614858e-37
27,1152922329240578816,-50.4587326,-154.915482,-844.400024,0.000899999985,8.43614858e-37
28,1152922329240579584,18.717165,-147.279419,-843.200012,0.000899999985,8.43614858e-37
29,1152922329240579584,14.7013092,-136.662872,-843.200012,0.000899999985,8.43614858e-37
30,1152922329240580096,116.373138,77.8628693,-844.400024,0.000899999985,8.43614858e-37
31,1152922329240581376,106.950943,-29.1505966,-843.200012,0.000899999985,8.43614858e-37
32,1152922329240581632,107.075951,-29.1835785,-844.400024,0.000899999985,8.43614858e-37
33,1152922329240582144,94.0090408,128.115112,-844.400024,0.000899999985,8.43614858e-37
34,1152922329240582144,77.4822159,96.1852722,-844.400024,0.000899999985,8.43614858e-37
35,1152922466679523072,-83.5497208,-37.9768448,-715.599976,0.000899999985,8.43614858e-37
36,1152922466679525632,90.883316,-24.7024364,-716.799988,0.000899999985,8.43614858e-37
37,1152922466679525632,87.7564316,-14.2250071,-716.799988,0.000899999985,8.43614858e-37
38,1152922466679525888,64.1938324,79.9350662,-716.799988,0.000899999985,8.43614858e-37
39,1152922466679526912,-14.9223309,99.727562,-716.799988,0.000899999985,8.43614858e-37
40,1152922466679527168,-48.2317924,85.8334732,-715.599976,0.000899999985,8.43614858e-37
41,1152922466679528192,-18.861433,155.358444,-723.200012,0.000899999985,8.43614858e-37
42,1152922466679530752,130.459106,47.2210922,-723.200012,0.000899999985,8.43614858e-37
43,1152922466679530752,146.941238,56.7435989,-723.200012,0.000899999985,8.43614858e-37
44,1152922466679532288,-43.6412849,-133.695007,-724.400024,0.000899999985,8.43614858e-37
45,1152922466679533056,15.925292,-127.120361,-723.200012,0.000899999985,8.43614858e-37
46,1152922466679533056,12.6730747,-118.625877,-723.200012,0.000899999985,8.43614858e-37
47,1152922466679533568,100.503838,66.9782181,-724.400024,0.000899999985,8.43614858e-37
