particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
162129586618892288,1152921779484764160,-121.795631,-93.8085251,-1523.19995,10.7565708,-4.35173941,-3.40914178,-54.4437218,54.7237587,0,0,0,0,11
216172782130561024,1152921779484764416,-96.5900879,-126.113251,-1524.40002,9.79511929,-4.38826323,-5.65169907,-67.9839172,68.3595123,0,0,0,0,11
189151184383115264,1152921779484765696,40.9019966,-153.101746,-1523.19995,-1.18558097,2.25992107,-8.27322578,-83.6211472,84.0598602,0,0,0,0,9
189151184383115264,1152921779484765952,40.9344292,-153.220474,-1524.40002,-1.18155718,2.25999212,-8.27320576,-83.6211472,84.0598602,0,0,0,0,10
112589990717816832,1152921779484766208,148.406036,78.7108536,-1524.40002,1.69240999,6.26395798,3.26500154,-62.9490738,63.3442535,0,0,0,0,8
162129586618892288,1152921916923717632,-105.795662,-81.302597,-1323.19995,10.0860109,-4.35923767,-3.39954829,-54.4437218,54.7237587,0,0,0,0,10
216172782130561024,1152921916923717888,-83.6950455,-109.475296,-1324.40002,9.12430573,-4.37828732,-5.65943098,-67.9839172,68.3595123,0,0,0,0,10
166633186246262784,1152921916923719168,22.0703545,-160.460022,-1323.19995,7.20334673,0.33151266,-2.76967406,-23.1524754,23.3201466,0,0,0,0,8
189151184383115264,1152921916923719168,35.5110435,-133.310471,-1323.19995,-1.85620928,2.2480545,-8.27645779,-83.6211472,84.0598602,0,0,0,0,7
189151184383115264,1152921916923719424,35.5433083,-133.429245,-1324.40002,-1.85218549,2.24812555,-8.27643871,-83.6211472,84.0598602,0,0,0,0,8
112589990717816832,1152921916923719680,128.514252,68.3184357,-1324.40002,1.02109373,6.25772715,3.27692819,-62.9490738,63.3442535,0,0,0,0,7
148618787736780800,1152922054362667264,163.963394,13.4310942,-1123.19995,9.31552219,6.09843493,0.549141228,-45.9760742,46.3821411,0,0,0,0,11
148618787736780800,1152922054362667520,164.122559,13.4454288,-1124.40002,9.31956005,6.09842634,0.549236715,-45.9760742,46.3821411,0,0,0,0,12
135107988854669312,1152922054362668800,-132.188202,111.051598,-1123.19995,2.10630202,-6.58122492,5.59684467,-58.9951401,59.6244469,0,0,0,0,7
58546795189370880,1152922054362670592,-143.564499,-50.2580872,-1123.19995,7.47441244,-7.33915043,-2.61729598,-57.555275,58.08041,0,0,0,0,5
162129586618892288,1152922054362671104,-89.7681808,-68.8319397,-1123.19995,9.41545105,-4.36671495,-3.38993859,-54.4437218,54.7237587,0,0,0,0,9
184647584738967552,1152922054362671104,-129.989304,-101.440659,-1123.19995,7.11391544,-6.8136344,-5.25409889,-61.2638168,61.8651581,0,0,0,0,7
216172782130561024,1152922054362671360,-70.8293762,-92.814621,-1124.40002,8.45349121,-4.36829805,-5.66714525,-67.9839172,68.3595123,0,0,0,0,9
166633186246262784,1152922054362672640,19.1446743,-136.542023,-1123.19995,6.53138733,0.345853508,-2.76791978,-23.1524754,23.3201466,0,0,0,0,7
189151184383115264,1152922054362672640,30.1484795,-113.511497,-1123.19995,-2.52683759,2.23618317,-8.27967358,-83.6211472,84.0598602,0,0,0,0,5
189151184383115264,1152922054362672896,30.1805706,-113.63031,-1124.40002,-2.5228138,2.23625445,-8.27965355,-83.6211472,84.0598602,0,0,0,0,6
