particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,-127.180199,1195.25281,-994.659973,6.35890341,-0.488300741,7.99418879,-6.19314241,0.105658367,1
4503599660924928,-13,0,-1201.62671,29.9556217,507.662231,5.7316823,-7.06684399,0.536587238,3.374367,0.105658367,1
9007199271518208,-13,0,-45.090126,-1201.15393,2515.84839,4.68517685,-0.448473305,-2.34149551,4.77129555,0.105658367,1
9007199288295424,13,0,-1154.24756,-335.434784,-657.268127,0.423393726,-4.43249798,-1.66338933,-2.98371887,0.105658367,-1
13510798898888704,-13,0,-560.404358,-254.700989,4002,9.70933723,-8.07766151,-3.46835279,56.561676,0.105658367,1
13510798915665920,13,0,-658.38092,1005.65332,3533.20703,8.68436432,-0.917089641,0.742869258,3.37430716,0.105658367,-1
18014398526259200,-13,0,1130.71558,407.782135,3005.1355,4.85110283,1.98484087,0.332769066,5.11149883,0.105658367,1
18014398543036416,13,0,1044.19592,595.364502,2667.87866,3.8207233,1.13570666,1.06237638,3.50273371,0.105658367,-1
22517998153629696,13,0,1145.10291,365.435791,1617.40356,5.28173971,8.74449825,3.16863084,12.8481846,0.105658367,-1
22517998170406912,13,0,-346.21405,-1151.0603,-401.817413,2.6277678,-2.09958363,-8.2319231,-2.5321095,0.105658367,-1
27021597781000192,13,0,-966.080566,-715.18689,114.474335,-0.499812812,-6.69657707,-5.40607548,0.554761291,0.105658367,-1
27021597797777408,-13,0,-1053.92712,577.963257,3483.66064,7.65761948,-6.05159855,3.72951746,20.3751526,0.105658367,1
31525197408370688,13,0,397.388,303.820068,4002,9.5977602,7.63692617,6.02804613,76.3317642,0.105658367,-1
31525197425147904,-13,0,-1112.9491,-454.035583,310.675323,0.493867099,-3.3055644,-0.959279358,0.667028189,0.105658367,1
36028797035741184,13,0,-838.616028,-861.11969,2108.3938,6.0520978,-2.08998656,-2.66250157,5.95418215,0.105658367,-1
36028797052518400,-13,0,1175.06482,253.03508,-1154.40076,3.48795271,1.66988349,-0.00899220724,-1.57736325,0.105658367,1
40532396663111680,13,0,618.346436,-297.927979,4002,12.1144276,2.8840673,-1.16110837,17.9970989,0.105658367,-1
40532396679888896,13,0,401.618011,203.596649,-4002,12.1739206,3.13200235,1.73909914,-32.0372238,0.105658367,-1
45035996290482176,13,0,-355.866974,-277.529724,-4002,3.92521119,-5.09165716,-4.14246893,-58.4752579,0.105658367,-1
45035996307259392,13,0,717.57489,-964.308167,721.90802,-4.92183638,3.41599154,-3.98693943,3.06928897,0.105658367,-1
49539595917852672,13,0,235.874741,-399.409973,4002,18.3911858,4.37669039,-7.13786364,68.8715591,0.105658367,-1
49539595934629888,13,0,1187.88574,183.661087,794.817017,10.0661201,6.04463482,1.29917312,3.12832952,0.105658367,-1
54043195545223168,13,0,-151.781433,1192.37842,-1606.62769,11.7186279,-0.890581548,4.14208984,-5.79951668,0.105658367,-1
54043195562000384,13,0,453.886932,-1113.00977,-178.436707,8.99058533,2.92624903,-6.22164869,-1.25307691,0.105658367,-1
58546795172593664,-13,0,-691.985229,-982.832886,2141.17749,11.8874006,-5.22964144,-6.80188274,15.4497499,0.105658367,1
58546795189370880,-13,0,-202.406677,-342.877808,-4002,16.9626789,-1.12840486,-1.67681301,-20.1822701,0.105658367,1
63050394799964160,13,0,810.449463,-887.679932,2192.68066,12.5127678,4.10845947,-3.96551824,10.5149269,0.105658367,-1
63050394816741376,13,0,-317.313538,-509.100372,-4002,17.53018,-4.2287035,-7.12463713,-54.9597092,0.105658367,-1
67553994427334656,-13,0,-728.530701,-956.058044,-2117.6333,11.1340952,-4.98812866,-5.95141459,-13.5286131,0.105658367,1
67553994444111872,-13,0,430.89267,-200.634201,-4002,16.4450378,1.62868571,-0.915478528,-15.626049,0.105658367,1
72057594054705152,13,0,-852.517273,847.359619,-2244.80444,8.18479252,-1.96534169,1.44537187,-4.69888592,0.105658367,-1
72057594071482368,-13,0,-1201.45251,-36.2741051,1747.07849,6.31088209,-4.93935871,0.211416587,6.85528183,0.105658367,1
76561193682075648,-13,0,-53.3837242,1200.81396,223.968903,11.7628899,0.202347368,3.5622108,0.642641306,0.105658367,1
76561193698852864,13,0,-1198.9491,85.5864182,281.388245,11.7959528,-5.81485987,0.0537188239,1.32609951,0.105658367,-1
81064793309446144,-13,0,-224.732025,-917.712402,4002,17.1497765,-1.82537246,-6.26382732,28.0265408,0.105658367,1
81064793326223360,13,0,-208.914047,1183.70557,-1497.93738,9.50769138,-0.972312987,3.43622684,-4.27109432,0.105658367,-1
85568392936816640,13,0,-256.791718,-370.467926,-4002,9.68725395,-5.52236843,-8.20394421,-85.273407,0.105658367,-1
85568392953593856,13,0,1193.31543,-144.230347,1248.09937,2.70986724,2.48994184,0.0620608404,2.8150816,0.105658367,-1
90071992564187136,13,0,-1154.27551,335.338715,-1327.48865,10.0568132,-1.07390857,-0.0632467195,-1.1419524,0.105658367,-1
90071992580964352,13,0,-1170.4165,273.732147,2302.82544,12.824338,-8.65481567,1.6542145,17.0697155,0.105658367,-1
94575592191557632,-13,0,1046.7959,590.781189,1125.26758,3.79079771,3.42240667,1.51772058,3.34521174,0.105658367,1
94575592208334848,13,0,13.6079798,1201.92297,-1979.90393,6.28082561,-0.331399083,2.56022096,-4.34462404,0.105658367,-1
99079191818928128,13,0,-632.102539,1022.37488,253.719299,10.3948851,-2.86854696,3.95446563,1.08980513,0.105658367,-1
99079191835705344,-13,0,-1199.62268,-75.5613785,-3711.53003,19.2500134,-6.094275,-0.022789482,-18.7328472,0.105658367,1
103582791446298624,-13,0,-1006.62659,-656.891846,-1981.50366,3.0126884,-5.44038153,-3.11992431,-10.5556555,0.105658367,1
103582791463075840,-13,0,242.106491,547.790344,4002,8.51575851,2.84885001,6.00143623,43.9116402,0.105658367,1
108086391073669120,13,0,566.167908,1060.3103,-518.153198,0.872178495,3.14963651,6.66369629,-3.49103165,0.105658367,-1
108086391090446336,-13,0,-956.356445,-728.138977,-1744.30249,3.64484906,-3.62989402,-2.3107841,-6.420681,0.105658367,1
112589990701039616,-13,0,1146.78223,360.131378,596.715942,-2.78823471,8.91480923,2.42179036,4.64480972,0.105658367,1
112589990717816832,-13,0,902.620117,585.000305,4002,6.57115507,6.52258396,3.84302354,28.2137699,0.105658367,1
117093590328410112,-13,0,-840.834229,522.276184,4002,10.2836485,-2.02286029,1.60580885,10.5166969,0.105658367,1
