measurement_id,geometry_id,x,y,z,var_r,var_z
19,1152922191801616384,-83.7458496,-68.2313538,-976.799988,0.000899999985,8.43614858e-37
20,1152922191801619968,-38.4117851,92.5481873,-976.799988,0.000899999985,8.43614858e-37
21,1152922191801619968,-23.9272118,100.446907,-976.799988,0.000899999985,8.43614858e-37
22,1152922191801620224,-38.3258934,92.4327621,-975.599976,0.000899999985,8.43614858e-37
23,1152922191801620736,121.447922,1.64682174,-983.200012,0.000899999985,8.43614858e-37
24,1152922191801622784,-127.817154,44.4898796,-983.200012,0.000899999985,8.43614858e-37
25,1152922191801623296,-116.700798,-1.07078815,-983.200012,0.000899999985,8.43614858e-37
26,1152922191801624576,-84.2395782,-68.7153778,-983.200012,0.000899999985,8.43614858e-37
27,1152922191801626112,26.9740105,-111.059128,-983.200012,0.000899999985,8.43614858e-37
28,1152922191801626880,78.7628326,-128.810043,-983.200012,0.000899999985,8.43614858e-37
29,1152922191801627392,95.1848984,-84.7548676,-983.200012,0.000899999985,8.43614858e-37
30,1152922329240568064,104.802071,1.50751197,-835.599976,0.000899999985,8.43614858e-37
31,1152922329240569088,-99.3117905,-0.449757218,-835.599976,0.000899999985,8.43614858e-37
32,1152922329240569856,-72.2198029,-58.6433182,-836.799988,0.000899999985,8.43614858e-37
33,1152922329240570880,23.1122589,-94.561142,-836.799988,0.000899999985,8.43614858e-37
34,1152922329240571648,81.7132797,-72.5621109,-836.799988,0.000899999985,8.43614858e-37
35,1152922329240573440,-32.9377518,79.1680145,-836.799988,0.000899999985,8.43614858e-37
36,1152922329240573440,-20.4288464,86.092514,-836.799988,0.000899999985,8.43614858e-37
37,1152922329240573696,-32.898983,79.0389175,-835.599976,0.000899999985,8.43614858e-37
38,1152922329240574208,105.660187,1.53431833,-843.200012,0.000899999985,8.43614858e-37
39,1152922329240576000,-134.487732,91.7461929,-844.400024,0.000899999985,8.43614858e-37
40,1152922329240576256,-109.3517,37.9474106,-843.200012,0.000899999985,8.43614858e-37
41,1152922329240577024,-158.885345,-30.7617779,-844.400024,0.000899999985,8.43614858e-37
42,1152922329240579840,58.5330124,-161.175842,-844.400024,0.000899999985,8.43614858e-37
43,1152922329240580352,67.306076,-110.369179,-843.200012,0.000899999985,8.43614858e-37
44,1152922329240580864,82.3010254,-73.0729904,-843.200012,0.000899999985,8.43614858e-37
45,1152922329240581120,146.462494,-71.9488907,-844.400024,0.000899999985,8.43614858e-37
46,1152922329240582656,44.4716835,148.427597,-844.400024,0.000899999985,8.43614858e-37
47,1152922466679521536,91.3251801,1.37996435,-715.599976,0.000899999985,8.43614858e-37
