particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,-0.0234345775,-0.0139447162,-67.9106827,-1.45270205,1.39484215,6.06411219,-7.28011608,0.105658367,1
4503599660924928,13,0,-0.0234345775,-0.0139447162,-67.9106827,-1.45270205,0.985848427,2.93029428,-1.12951362,0.105658367,-1
9007199271518208,-13,0,0.00467933295,-0.0175448153,53.6214561,-3.59671211,9.57105446,-0.959008276,-43.6050949,0.105658367,1
9007199288295424,-13,0,0.00467933295,-0.0175448153,53.6214561,-3.59671211,-5.25757933,-6.26032066,-79.6615906,0.105658367,1
13510798898888704,13,0,0.00163807999,-0.00987465587,26.3294678,1.67412686,-4.50568867,-5.78338814,30.0305595,0.105658367,-1
13510798915665920,13,0,0.00163807999,-0.00987465587,26.3294678,1.67412686,0.198331088,4.92896748,38.0889549,0.105658367,-1
18014398526259200,13,0,0.0285128579,-0.00529631646,55.5148048,-9.22531033,3.00158763,-8.89770508,-14.7778769,0.105658367,-1
18014398543036416,-13,0,0.0285128579,-0.00529631646,55.5148048,-9.22531033,-7.60815239,3.47725534,3.00261521,0.105658367,1
22517998153629696,13,0,0.0128143793,-0.00580539508,-23.9128437,-3.42354941,-8.40637589,-3.4765873,-34.5834923,0.105658367,-1
22517998170406912,13,0,0.0128143793,-0.00580539508,-23.9128437,-3.42354941,0.394907683,-5.27731419,3.79567242,0.105658367,-1
27021597781000192,13,0,-0.00658459216,-0.0126412818,0.599361837,-4.98334694,8.00524998,-1.36829734,-5.81786537,0.105658367,-1
27021597797777408,-13,0,-0.00658459216,-0.0126412818,0.599361837,-4.98334694,3.32057381,7.40856171,-6.74740887,0.105658367,1
31525197408370688,-13,0,0.0206294972,-0.0128839221,28.6665268,-6.69545841,-0.0602559745,3.03799129,-12.8461943,0.105658367,1
31525197425147904,13,0,0.0206294972,-0.0128839221,28.6665268,-6.69545841,-3.42075419,-7.33199215,12.1992302,0.105658367,-1
36028797035741184,13,0,0.00741863577,0.028206937,-88.2115555,2.64762092,2.93192053,4.25350618,-35.1592941,0.105658367,-1
36028797052518400,13,0,0.00741863577,0.028206937,-88.2115555,2.64762092,3.73956156,5.20183134,10.9840021,0.105658367,-1
40532396663111680,13,0,-0.00449868059,0.0204372481,-19.2272396,0.451951534,4.63566923,-2.43498707,-3.35374045,0.105658367,-1
40532396679888896,-13,0,-0.00449868059,0.0204372481,-19.2272396,0.451951534,-2.81904817,6.57178926,17.5964336,0.105658367,1
45035996290482176,-13,0,0.00440690247,-0.00707341684,-51.6680832,-4.45672083,0.762686193,3.93462515,-21.2028446,0.105658367,1
45035996307259392,13,0,0.00440690247,-0.00707341684,-51.6680832,-4.45672083,-2.50937748,-0.311748028,-2.63155007,0.105658367,-1
49539595917852672,13,0,0.0235081371,-0.024922194,-40.3843651,-4.20129538,-1.14906597,4.33910847,42.5554543,0.105658367,-1
49539595934629888,13,0,0.0235081371,-0.024922194,-40.3843651,-4.20129538,-3.55006218,-5.84639406,-13.141902,0.105658367,-1
54043195545223168,-13,0,0.00865394995,0.0130385645,18.9847012,-3.48634577,-1.33136714,5.20916414,0.349891156,0.105658367,1
54043195562000384,13,0,0.00865394995,0.0130385645,18.9847012,-3.48634577,-0.936837614,1.79096365,-2.47364593,0.105658367,-1
58546795172593664,-13,0,0.00718309637,0.0100670652,-13.9451094,3.67812467,-3.12505388,1.43045402,-1.91386175,0.105658367,1
58546795189370880,-13,0,0.00718309637,0.0100670652,-13.9451094,3.67812467,4.83927345,-7.6466608,34.8632698,0.105658367,1
63050394799964160,13,0,0.00100604678,-0.00603889907,-20.3494415,-0.482048601,-0.303836048,4.71258545,30.8732891,0.105658367,-1
63050394816741376,-13,0,0.00100604678,-0.00603889907,-20.3494415,-0.482048601,-6.06277609,-2.67726898,30.5596924,0.105658367,1
67553994427334656,13,0,-0.00877659116,-0.0108736418,16.8164272,0.360235274,0.122210458,1.33436537,-6.02801466,0.105658367,-1
67553994444111872,-13,0,-0.00877659116,-0.0108736418,16.8164272,0.360235274,8.61962414,-3.5494647,-5.13999748,0.105658367,1
72057594054705152,13,0,-0.0141241699,-0.00747385016,87.1074677,0.142104819,-1.33128214,-4.41053867,18.4445305,0.105658367,-1
72057594071482368,13,0,-0.0141241699,-0.00747385016,87.1074677,0.142104819,-2.12049103,-4.80611181,36.5214348,0.105658367,-1
76561193682075648,13,0,-0.00103866681,0.000596924801,-125.468323,9.55382252,-1.32051933,0.247184306,-0.866592884,0.105658367,-1
76561193698852864,-13,0,-0.00103866681,0.000596924801,-125.468323,9.55382252,6.1963439,-6.39248991,-3.82480669,0.105658367,1
81064793309446144,-13,0,-0.00628948957,0.00312560215,33.061924,-9.21092796,-0.781138361,2.00282001,-3.3584621,0.105658367,1
81064793326223360,13,0,-0.00628948957,0.00312560215,33.061924,-9.21092796,7.95039225,2.4304657,3.14178205,0.105658367,-1
85568392936816640,13,0,-0.00646766461,-0.0125898132,169.148941,0.0443961993,-0.68845129,-2.71527171,2.17070866,0.105658367,-1
85568392953593856,13,0,-0.00646766461,-0.0125898132,169.148941,0.0443961993,5.1173563,1.35899174,-46.0929527,0.105658367,-1
90071992564187136,-13,0,-0.00643704692,-0.00926124398,-86.4054337,1.44302797,3.4248383,-5.48754787,2.49003482,0.105658367,1
90071992580964352,13,0,-0.00643704692,-0.00926124398,-86.4054337,1.44302797,0.251774758,-5.98669481,37.8491859,0.105658367,-1
94575592191557632,13,0,-0.00446671247,0.00619015843,-36.0480003,12.0175724,2.02895689,-6.15662622,2.0106039,0.105658367,-1
94575592208334848,13,0,-0.00446671247,0.00619015843,-36.0480003,12.0175724,1.83537805,-2.02228594,8.94667721,0.105658367,-1
99079191818928128,-13,0,-0.00170542963,-0.00744193513,42.2064934,0.0871045142,-0.905248463,0.616012871,-10.2584486,0.105658367,1
99079191835705344,13,0,-0.00170542963,-0.00744193513,42.2064934,0.0871045142,1.97937024,3.57169294,-9.94726562,0.105658367,-1
103582791446298624,-13,0,-0.00868445542,0.0133708259,16.2960625,5.54497433,2.58311486,-0.383176953,1.75765097,0.105658367,1
103582791463075840,-13,0,-0.00868445542,0.0133708259,16.2960625,5.54497433,0.551251352,2.29890442,13.1641064,0.105658367,1
108086391073669120,-13,0,-0.00601827074,-0.00527454773,-14.0047178,0.0235390607,4.13445234,-5.54308081,-52.6630287,0.105658367,1
108086391090446336,13,0,-0.00601827074,-0.00527454773,-14.0047178,0.0235390607,-0.0759732649,-4.70991039,-24.6585331,0.105658367,-1
112589990701039616,13,0,0.0249811169,-0.0066528772,-93.1514359,-2.91216707,-2.49560881,2.41647673,6.48245716,0.105658367,-1
112589990717816832,13,0,0.0249811169,-0.0066528772,-93.1514359,-2.91216707,-7.86410141,-2.80434203,8.48435497,0.105658367,-1
117093590328410112,13,0,0.0231625177,0.0105096605,21.2951889,-0.634519994,1.08464861,2.92941356,-21.8592777,0.105658367,-1
117093590345187328,13,0,0.0231625177,0.0105096605,21.2951889,-0.634519994,3.10159993,3.19200301,5.3326664,0.105658367,-1
121597189955780608,13,0,0.00741026737,-0.00422971277,10.7878132,1.57352722,2.63915038,-3.34770751,-13.3277683,0.105658367,-1
121597189972557824,13,0,0.00741026737,-0.00422971277,10.7878132,1.57352722,-0.282104433,-6.11243486,-35.5056801,0.105658367,-1
126100789583151104,-13,0,0.000572229037,-0.000958231045,-68.7830429,6.97440386,0.382584631,2.92835927,-5.05087614,0.105658367,1
126100789599928320,13,0,0.000572229037,-0.000958231045,-68.7830429,6.97440386,1.40362954,-4.76644278,-45.1806297,0.105658367,-1
130604389210521600,-13,0,-0.00603234163,-0.00587364752,1.36604679,0.640559256,-4.56325483,-1.65429032,16.8985901,0.105658367,1
130604389227298816,-13,0,-0.00603234163,-0.00587364752,1.36604679,0.640559256,-2.30513906,-1.4763037,0.206978187,0.105658367,1
135107988837892096,-13,0,0.00834013987,4.81574352e-05,18.5366745,-5.4656682,3.79798484,-8.15030479,-1.4832443,0.105658367,1
135107988854669312,13,0,0.00834013987,4.81574352e-05,18.5366745,-5.4656682,1.26385963,-0.0306113586,0.435046881,0.105658367,-1
139611588465262592,13,0,0.0035424321,-0.00976042915,34.067337,6.77877951,2.12403989,-0.0751785561,-7.34128475,0.105658367,-1
139611588482039808,-13,0,0.0035424321,-0.00976042915,34.067337,6.77877951,-2.77981043,5.54738331,-3.2845757,0.105658367,1
144115188092633088,13,0,0.00363165583,0.0143303312,-30.2680874,-4.74441576,0.440816313,4.71480942,-1.46849775,0.105658367,-1
144115188109410304,13,0,0.00363165583,0.0143303312,-30.2680874,-4.74441576,2.59434295,1.80154169,-10.6741505,0.105658367,-1
148618787720003584,-13,0,-0.00372132915,-0.0148555739,-93.6064682,-3.82314444,4.10692549,0.0425316989,15.9150133,0.105658367,1
148618787736780800,13,0,-0.00372132915,-0.0148555739,-93.6064682,-3.82314444,-5.78505945,1.60855699,18.4331589,0.105658367,-1
153122387347374080,13,0,0.00287831645,-0.00318134972,147.669708,-5.24724817,0.696602941,4.24578953,28.6017208,0.105658367,-1
153122387364151296,-13,0,0.00287831645,-0.00318134972,147.669708,-5.24724817,-6.12662554,-7.44968367,-1.66265976,0.105658367,1
157625986974744576,-13,0,0.00371718314,-0.00326722302,2.90281558,-3.72641063,-5.84365749,1.48674035,2.04328966,0.105658367,1
157625986991521792,13,0,0.00371718314,-0.00326722302,2.90281558,-3.72641063,-9.72876358,-0.357131362,84.5252457,0.105658367,-1
162129586602115072,-13,0,-0.0113542806,-0.0125500131,20.8055229,3.14607453,-1.01376474,2.1691103,3.26309061,0.105658367,1
162129586618892288,-13,0,-0.0113542806,-0.0125500131,20.8055229,3.14607453,-5.75654888,-1.88844097,-20.8108692,0.105658367,1
166633186229485568,13,0,-0.02297814,-0.0193197299,-130.439514,-0.0117962649,-6.40062094,-4.44193649,3.71501756,0.105658367,-1
166633186246262784,13,0,-0.02297814,-0.0193197299,-130.439514,-0.0117962649,6.87526369,-4.64101219,-70.4360657,0.105658367,-1
171136785856856064,-13,0,-0.0064742337,0.0175669789,39.1739922,7.34663963,-5.34811974,-7.65837288,-23.0824223,0.105658367,1
171136785873633280,-13,0,-0.0064742337,0.0175669789,39.1739922,7.34663963,-0.80993557,-2.95465755,3.51578045,0.105658367,1
175640385484226560,13,0,-0.0102897044,-0.00452093594,30.4570942,2.36902118,-7.2322731,0.359570563,5.01141119,0.105658367,-1
175640385501003776,-13,0,-0.0102897044,-0.00452093594,30.4570942,2.36902118,-7.3623209,-1.31245804,12.5870724,0.105658367,1
180143985111597056,13,0,-0.00274787005,-0.00679361215,-20.6608753,-1.30593765,-7.50240755,2.81428099,14.2151899,0.105658367,-1
180143985128374272,-13,0,-0.00274787005,-0.00679361215,-20.6608753,-1.30593765,-5.04648256,-5.49473572,36.4630928,0.105658367,1
184647584738967552,-13,0,0.00514922151,0.0121567296,41.987484,-5.18332291,-4.97673416,2.13205552,-13.4074993,0.105658367,1
184647584755744768,13,0,0.00514922151,0.0121567296,41.987484,-5.18332291,-1.86851013,3.1178298,-1.70297396,0.105658367,-1
189151184366338048,-13,0,-0.01150076,-0.0133361192,-116.083763,2.93695378,1.4675312,1.42023098,1.25513387,0.105658367,1
189151184383115264,-13,0,-0.01150076,-0.0133361192,-116.083763,2.93695378,-5.16077852,-3.48075056,-11.9682646,0.105658367,1
193654783993708544,13,0,0.0239121914,0.0171259977,-113.55011,4.26425076,-5.51680613,-1.3825376,-0.576646566,0.105658367,-1
193654784010485760,13,0,0.0239121914,0.0171259977,-113.55011,4.26425076,-8.19666195,-1.86810541,13.4362459,0.105658367,-1
198158383621079040,13,0,-0.0048023425,0.00445684046,105.863052,6.93329859,2.09778309,4.90906715,-46.8275681,0.105658367,-1
198158383637856256,13,0,-0.0048023425,0.00445684046,105.863052,6.93329859,-7.20892143,4.12863111,10.0879326,0.105658367,-1
202661983248449536,-13,0,0.0165332034,-0.0143175861,81.1831512,-2.23683453,-4.48473024,-0.4268125,-1.29243982,0.105658367,1
202661983265226752,-13,0,0.0165332034,-0.0143175861,81.1831512,-2.23683453,-3.51122642,-2.89903474,2.17263079,0.105658367,1
207165582875820032,-13,0,-0.0229689144,0.0118799023,-16.6574898,2.54346013,0.552121818,2.96076727,1.25687551,0.105658367,1
207165582892597248,-13,0,-0.0229689144,0.0118799023,-16.6574898,2.54346013,0.44221139,1.72747409,8.96370125,0.105658367,1
211669182503190528,-13,0,-0.0139389131,-0.0108773792,-15.4285851,0.995972216,-0.581703961,-2.52049518,0.996428788,0.105658367,1
211669182519967744,13,0,-0.0139389131,-0.0108773792,-15.4285851,0.995972216,5.25224066,1.43679833,3.19470739,0.105658367,-1
216172782130561024,13,0,0.000135118287,0.00134734053,-70.6995163,-0.281667233,-4.56474543,-1.42878401,-3.11324072,0.105658367,-1
216172782147338240,13,0,0.000135118287,0.00134734053,-70.6995163,-0.281667233,-1.3252362,-5.60561609,40.7016106,0.105658367,-1
220676381757931520,-13,0,0.0101663126,0.00278186332,-18.3432369,-2.74404454,8.90324974,-0.609557807,-12.9322176,0.105658367,1
220676381774708736,13,0,0.0101663126,0.00278186332,-18.3432369,-2.74404454,1.34097934,-1.76077521,2.88291287,0.105658367,-1
225179981385302016,13,0,0.0167929903,0.0116871027,85.5662842,5.37676716,-1.66002738,-9.16592979,-4.8236928,0.105658367,-1
225179981402079232,13,0,0.0167929903,0.0116871027,85.5662842,5.37676716,-1.06763852,2.75541282,-4.10825014,0.105658367,-1
