particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-0.0025145493,-0.018067766,30.3822956,-4.98139858,3.35845828,-1.31631863,-2.99308252,0.105658367,-1
4503599660924928,13,0,-0.0025145493,-0.018067766,30.3822956,-4.98139858,-1.54432392,-1.21717858,-18.3350811,0.105658367,-1
9007199271518208,-13,0,5.4179709e-05,0.000367648754,5.97971869,-1.32350993,6.76200056,-2.30164075,6.84017038,0.105658367,1
9007199288295424,13,0,5.4179709e-05,0.000367648754,5.97971869,-1.32350993,-1.11548054,0.0250012595,-9.45434284,0.105658367,-1
13510798898888704,13,0,0.0136475256,0.00816498697,107.861252,-11.6959143,-4.5906868,-4.90074778,-13.557354,0.105658367,-1
13510798915665920,-13,0,0.0136475256,0.00816498697,107.861252,-11.6959143,-2.90748,4.4814539,-7.86406088,0.105658367,1
18014398526259200,-13,0,-0.00887672137,-0.0147648258,65.1518784,1.65847862,4.05602789,0.773879051,24.9532452,0.105658367,1
18014398543036416,-13,0,-0.00887672137,-0.0147648258,65.1518784,1.65847862,-5.59487534,0.650051117,38.2979889,0.105658367,1
22517998153629696,13,0,-0.00712203141,-0.0103310766,-48.871212,4.34458065,-0.0729061589,2.07425809,0.0681029633,0.105658367,-1
22517998170406912,13,0,-0.00712203141,-0.0103310766,-48.871212,4.34458065,0.276862383,-6.47867203,0.561030269,0.105658367,-1
27021597781000192,13,0,-0.00139878783,-0.0118745361,93.0994568,0.919360697,-3.87595367,8.32220554,-31.9797535,0.105658367,-1
27021597797777408,13,0,-0.00139878783,-0.0118745361,93.0994568,0.919360697,1.67104697,0.912188649,5.81620407,0.105658367,-1
31525197408370688,-13,0,0.0138131417,0.00402066717,-14.0123034,-3.58526063,0.77802372,7.70487309,32.9695549,0.105658367,1
31525197425147904,13,0,0.0138131417,0.00402066717,-14.0123034,-3.58526063,0.486326516,-1.49021125,-7.5893445,0.105658367,-1
36028797035741184,13,0,-0.00825782027,0.00821591076,-1.1145438,1.15468836,-1.81316221,1.90279245,1.43622017,0.105658367,-1
36028797052518400,13,0,-0.00825782027,0.00821591076,-1.1145438,1.15468836,-0.492613822,-4.76387453,30.9117355,0.105658367,-1
40532396663111680,13,0,-0.00777295837,-0.00380800967,-24.0666275,7.85505486,3.27726626,-4.4971776,10.9989233,0.105658367,-1
40532396679888896,-13,0,-0.00777295837,-0.00380800967,-24.0666275,7.85505486,-2.31394649,-5.81925488,12.405652,0.105658367,1
45035996290482176,13,0,-0.000772787491,0.00862741843,89.3156815,-4.0592885,-2.67020226,-7.33682871,-6.93115902,0.105658367,-1
45035996307259392,13,0,-0.000772787491,0.00862741843,89.3156815,-4.0592885,-0.771564186,9.55394554,-28.2918015,0.105658367,-1
49539595917852672,-13,0,-0.0240995269,-0.00595948286,-7.52169991,6.74389791,-1.54035866,3.63826418,-38.2176323,0.105658367,1
49539595934629888,13,0,-0.0240995269,-0.00595948286,-7.52169991,6.74389791,-4.53029966,4.25479698,13.7111444,0.105658367,-1
54043195545223168,13,0,-0.0010803116,0.000678255165,81.0651398,-0.418224156,-0.264931202,3.55470228,6.50978374,0.105658367,-1
54043195562000384,13,0,-0.0010803116,0.000678255165,81.0651398,-0.418224156,2.97720885,-0.260304779,2.08661675,0.105658367,-1
58546795172593664,13,0,-0.0269252975,0.00527948979,-44.6135712,3.47751307,-3.25268817,5.0453577,9.77040958,0.105658367,-1
58546795189370880,13,0,-0.0269252975,0.00527948979,-44.6135712,3.47751307,2.20627141,2.67257142,9.30285072,0.105658367,-1
63050394799964160,13,0,0.0155320326,-0.00581614254,39.6358376,-5.22325325,-3.08087873,1.56898212,0.277227283,0.105658367,-1
63050394816741376,-13,0,0.0155320326,-0.00581614254,39.6358376,-5.22325325,-6.07776356,6.4656353,-36.9641685,0.105658367,1
67553994427334656,13,0,-0.0015300602,0.00255442807,-74.5768967,-2.97339272,0.0923130661,9.13385677,35.9003181,0.105658367,-1
67553994444111872,-13,0,-0.0015300602,0.00255442807,-74.5768967,-2.97339272,1.82143879,0.928137898,1.20149982,0.105658367,1
72057594054705152,-13,0,0.0177616775,-0.00806633197,6.73309469,-2.87274075,-3.86830831,9.05127907,-4.48512554,0.105658367,1
72057594071482368,13,0,0.0177616775,-0.00806633197,6.73309469,-2.87274075,-1.12659991,-3.87203741,-1.36408329,0.105658367,-1
76561193682075648,-13,0,0.0185315385,0.0273945741,15.6830063,-4.50067806,-1.21675301,-0.0256608892,-5.97743702,0.105658367,1
76561193698852864,13,0,0.0185315385,0.0273945741,15.6830063,-4.50067806,-1.45181215,-1.18177032,3.49633145,0.105658367,-1
81064793309446144,13,0,-0.018741874,-0.0267337207,-18.3570328,-3.75279713,-1.41518748,0.164085507,11.3683596,0.105658367,-1
81064793326223360,-13,0,-0.018741874,-0.0267337207,-18.3570328,-3.75279713,-7.90184116,4.02837849,27.8509216,0.105658367,1
85568392936816640,-13,0,-0.00349305104,-0.00946677383,2.37265134,-3.79507065,0.900745988,-3.56597662,-31.7193356,0.105658367,1
85568392953593856,13,0,-0.00349305104,-0.00946677383,2.37265134,-3.79507065,-1.07236552,4.63428211,-45.1090813,0.105658367,-1
90071992564187136,-13,0,0.0103276083,-0.00572052412,25.1133423,-1.29614913,0.385753155,1.92391419,7.23526382,0.105658367,1
90071992580964352,13,0,0.0103276083,-0.00572052412,25.1133423,-1.29614913,-2.71879458,8.55760384,52.2404213,0.105658367,-1
94575592191557632,-13,0,0.00203117216,0.00175467459,-23.2024384,1.89381838,2.33495617,-0.294565111,1.32572663,0.105658367,1
94575592208334848,13,0,0.00203117216,0.00175467459,-23.2024384,1.89381838,2.83545995,-0.785170555,-6.19941711,0.105658367,-1
99079191818928128,13,0,-0.0113778692,0.0118483733,22.5370178,3.56251144,-6.10830069,4.2250104,-39.5565376,0.105658367,-1
99079191835705344,13,0,-0.0113778692,0.0118483733,22.5370178,3.56251144,5.22686243,2.98179507,47.6133156,0.105658367,-1
103582791446298624,-13,0,0.0181553569,0.0139645068,-62.6998596,2.27649403,-0.477593631,1.15619791,-0.583191216,0.105658367,1
