measurement_id,geometry_id,x,y,z,var_r,var_z
20,1152922191801616128,-87.9149399,-53.2792587,-975.599976,0.000899999985,8.43614858e-37
21,1152922191801617152,-0.283699811,-96.0732269,-975.599976,0.000899999985,8.43614858e-37
22,1152922191801618944,69.4820862,70.7310715,-976.799988,0.000899999985,8.43614858e-37
23,1152922191801619456,22.1019344,100.438286,-976.799988,0.000899999985,8.43614858e-37
24,1152922191801624064,-111.192116,-37.0620537,-983.200012,0.000899999985,8.43614858e-37
25,1152922191801624576,-129.312637,-105.966499,-983.200012,0.000899999985,8.43614858e-37
26,1152922191801627136,89.3683395,-93.0557556,-984.400024,0.000899999985,8.43614858e-37
27,1152922191801627392,87.612587,-82.0454407,-983.200012,0.000899999985,8.43614858e-37
28,1152922191801627904,119.833641,-37.7156525,-983.200012,0.000899999985,8.43614858e-37
29,1152922329240569344,-96.0450211,-31.9522171,-836.799988,0.000899999985,8.43614858e-37
30,1152922329240569600,-75.725708,-45.7891541,-835.599976,0.000899999985,8.43614858e-37
31,1152922329240570624,-0.278740287,-82.0781403,-835.599976,0.000899999985,8.43614858e-37
32,1152922329240571648,75.5115738,-70.6022797,-836.799988,0.000899999985,8.43614858e-37
33,1152922329240571648,75.4402618,-78.6178741,-836.799988,0.000899999985,8.43614858e-37
34,1152922329240572160,101.910324,-32.5441475,-836.799988,0.000899999985,8.43614858e-37
35,1152922329240572416,59.1555634,60.1188698,-836.799988,0.000899999985,8.43614858e-37
36,1152922329240572928,18.8402214,85.4997787,-836.799988,0.000899999985,8.43614858e-37
37,1152922329240577280,144.712173,57.0321655,-843.200012,0.000899999985,8.43614858e-37
38,1152922329240577792,-128.408081,-87.5290222,-844.400024,0.000899999985,8.43614858e-37
39,1152922329240578048,-108.856522,-89.4579086,-843.200012,0.000899999985,8.43614858e-37
40,1152922329240578048,-124.675766,-106.493973,-843.200012,0.000899999985,8.43614858e-37
41,1152922329240580608,76.1324234,-79.3729477,-844.400024,0.000899999985,8.43614858e-37
42,1152922329240581376,102.691612,-32.7805176,-843.200012,0.000899999985,8.43614858e-37
43,1152922329240582656,49.4856796,142.472031,-844.400024,0.000899999985,8.43614858e-37
44,1152922466679522816,-83.6419754,-27.7771378,-716.799988,0.000899999985,8.43614858e-37
45,1152922466679523072,-65.3090515,-39.4007187,-715.599976,0.000899999985,8.43614858e-37
46,1152922466679524096,-0.286485523,-69.9915619,-715.599976,0.000899999985,8.43614858e-37
47,1152922466679525120,65.5746765,-61.2679062,-716.799988,0.000899999985,8.43614858e-37
48,1152922466679525120,64.0611496,-66.8504486,-716.799988,0.000899999985,8.43614858e-37
49,1152922466679525632,87.2572021,-28.1976318,-716.799988,0.000899999985,8.43614858e-37
50,1152922466679525888,50.2879257,51.030838,-716.799988,0.000899999985,8.43614858e-37
51,1152922466679526400,16.0763111,72.7585297,-716.799988,0.000899999985,8.43614858e-37
52,1152922466679530752,125.195168,49.2200851,-723.200012,0.000899999985,8.43614858e-37
53,1152922466679531008,-137.629227,-57.3480263,-723.200012,0.000899999985,8.43614858e-37
54,1152922466679531264,-111.528763,-76.1750412,-724.400024,0.000899999985,8.43614858e-37
55,1152922466679531520,-112.632256,-109.824509,-723.200012,0.000899999985,8.43614858e-37
56,1152922466679531520,-91.3245087,-75.2596207,-723.200012,0.000899999985,8.43614858e-37
57,1152922466679531520,-106.40535,-91.1228409,-723.200012,0.000899999985,8.43614858e-37
58,1152922466679536128,42.3854256,158.501373,-724.400024,0.000899999985,8.43614858e-37
59,1152922466679536128,41.2815132,119.813698,-724.400024,0.000899999985,8.43614858e-37
60,1152922466679536384,42.3542519,158.271286,-723.200012,0.000899999985,8.43614858e-37
61,1152922604118476288,-73.2746811,-24.2898006,-616.799988,0.000899999985,8.43614858e-37
62,1152922604118476544,-56.6105003,-34.068222,-615.599976,0.000899999985,8.43614858e-37
63,1152922604118476800,-75.8389664,-62.62146,-616.799988,0.000899999985,8.43614858e-37
64,1152922604118477568,-0.260969669,-59.9730911,-615.599976,0.000899999985,8.43614858e-37
65,1152922604118478592,57.2810402,-53.486599,-616.799988,0.000899999985,8.43614858e-37
66,1152922604118478592,54.6508102,-57.068058,-616.799988,0.000899999985,8.43614858e-37
67,1152922604118479104,75.0992889,-24.501543,-616.799988,0.000899999985,8.43614858e-37
68,1152922604118479360,42.8854942,43.4829254,-616.799988,0.000899999985,8.43614858e-37
69,1152922604118479872,13.721261,62.0742989,-616.799988,0.000899999985,8.43614858e-37
70,1152922604118479872,34.0355301,99.4514771,-616.799988,0.000899999985,8.43614858e-37
71,1152922604118482176,-79.2367325,129.87764,-623.200012,0.000899999985,8.43614858e-37
72,1152922604118484224,108.911766,42.7252007,-623.200012,0.000899999985,8.43614858e-37
73,1152922604118484480,-116.996498,-48.8565903,-623.200012,0.000899999985,8.43614858e-37
74,1152922604118484736,-97.4323578,-66.7255936,-624.400024,0.000899999985,8.43614858e-37
75,1152922604118484992,-98.4902191,-96.1802063,-623.200012,0.000899999985,8.43614858e-37
76,1152922604118484992,-125.68988,-94.5325012,-623.200012,0.000899999985,8.43614858e-37
77,1152922604118484992,-91.1931305,-78.193573,-623.200012,0.000899999985,8.43614858e-37
78,1152922604118484992,-97.2762756,-66.5696411,-623.200012,0.000899999985,8.43614858e-37
79,1152922604118487552,90.123497,-125.533882,-624.400024,0.000899999985,8.43614858e-37
80,1152922604118488576,147.181183,-33.5903625,-624.400024,0.000899999985,8.43614858e-37
81,1152922604118489600,37.0774155,139.063141,-624.400024,0.000899999985,8.43614858e-37
82,1152922604118489600,34.5246658,100.883034,-624.400024,0.000899999985,8.43614858e-37
83,1152922604118489856,37.0053482,138.861237,-623.200012,0.000899999985,8.43614858e-37
84,1152922604118490112,-4.4668746,170.665909,-624.400024,0.000899999985,8.43614858e-37
85,1224979236083730944,31.6142292,4.74983692,-79.9562988,7.63392109e-07,0.000224999996
86,1224979236083730944,31.9244022,2.17748356,-108.587509,2.42188503e-06,0.000224999996
87,1224979236083730944,33.0817757,-7.42095089,-124.643021,0.00010047089,0.000224999996
88,1224979236083731200,31.293787,7.40736675,-4.2219615,1.13278447e-05,0.000224999996
89,1224979236083731456,31.971796,1.78443396,67.866478,3.7095806e-06,0.000224999996
90,1224979236083734272,29.4314785,12.8599501,-147.333389,9.10539984e-06,0.000224999996
91,1224979236083734528,33.7908821,5.11551046,-83.1793823,0.000113146998,0.000224999996
92,1224979236083734528,30.0959721,11.6794844,-139.496124,1.81561136e-05,0.000224999996
93,1224979236083734528,28.3961563,14.699192,-95.3296204,1.10416204e-06,0.000224999996
94,1224979236083734784,32.3525658,7.67066622,-5.62033176,6.86882049e-05,0.000224999996
95,1224979236083735040,30.9304562,10.197032,50.8539543,3.35326004e-05,0.000224999996
96,1224979236083735296,26.4799824,18.1032562,82.830246,6.79100731e-06,0.000224999996
97,1224979236083735552,28.1884842,15.0681181,185.404053,4.27490932e-07,0.000224999996
98,1224979236083736576,-23.5806141,-22.1153088,294.617065,2.06488876e-05,0.000224999996
99,1224979236083736576,-25.7804222,-20.3889198,304.350311,4.93050902e-05,0.000224999996
100,1224979236083737344,-29.3641167,-17.5764675,-303.115997,0.00011529107,0.000224999996
101,1224979236083737600,-25.1252346,-20.9031048,-267.581848,3.96522992e-05,0.000224999996
102,1224979236083737856,-26.5638065,-19.7741261,-145.386108,6.19599523e-05,0.000224999996
103,1224979236083737856,-24.6532269,-21.2735329,-183.752182,3.32647251e-05,0.000224999996
104,1224979236083738112,-22.926857,-22.6283722,-87.1262741,1.43370935e-05,0.000224999996
105,1224979236083738112,-26.3041344,-19.9779148,-79.5330887,5.7637455e-05,0.000224999996
106,1224979236083738112,-27.5366783,-19.0106239,-125.515244,7.91901912e-05,0.000224999996
107,1224979236083738368,-27.3681107,-19.1429157,-57.4802551,7.60938638e-05,0.000224999996
108,1224979236083738368,-25.4405098,-20.6556797,-5.33074903,4.41864177e-05,0.000224999996
109,1224979236083738624,-17.3636227,-26.9943485,13.7513227,7.89467504e-06,0.000224999996
110,1224979236083738624,-18.7830963,-25.8803577,66.2133179,1.27095473e-06,0.000224999996
111,1224979236083738624,-21.2747746,-23.9249115,43.6776581,3.39259395e-06,0.000224999996
112,1224979236083738880,-24.9609165,-21.0320606,132.112198,3.73731818e-05,0.000224999996
113,1224979236083741696,-10.2256823,-30.3218632,-78.9278564,2.48414858e-06,0.000224999996
114,1224979236083742208,-18.1056595,-28.1180992,16.4906006,7.82874267e-05,0.000224999996
115,1224979236083742208,-20.0078392,-27.5861244,65.3203964,0.000108617976,0.000224999996
116,1224979236083742208,-4.58106375,-31.9004707,56.9953117,1.51405493e-05,0.000224999996
117,1224979236083742208,-14.5764065,-29.1051121,27.0520744,3.26384798e-05,0.000224999996
118,1224979236083742208,-11.1416092,-30.0657082,22.6525211,6.06552567e-06,0.000224999996
119,1224979236083742720,-12.9402885,-29.5626793,165.262131,1.74999932e-05,0.000224999996
120,1224979236083744512,-0.177131534,-32.2083206,-338.815948,1.41008486e-05,0.000224999996
121,1224979236083745280,7.7350564,-31.2542744,-118.151047,1.34628817e-05,0.000224999996
122,1224979236083745536,7.49140501,-31.2836533,-1.92332542,1.18585394e-05,0.000224999996
123,1224979236083745536,3.95333672,-31.7102718,-43.7609406,1.46210466e-08,0.000224999996
124,1224979236083745792,1.81851935,-31.9676857,34.1910248,3.58720422e-06,0.000224999996
125,1224979236083745792,-4.70391083,-32.754158,58.6132164,6.06662034e-05,0.000224999996
126,1224979236083746048,-1.12586927,-32.3227196,102.905991,2.13999683e-05,0.000224999996
127,1224979236083746048,-1.87106287,-32.4125748,134.307159,2.81099237e-05,0.000224999996
128,1224979236083748608,9.54419708,-31.2979412,-196.464996,4.16095354e-05,0.000224999996
129,1224979236083748864,18.5931206,-26.2042332,-124.29026,9.77480613e-06,0.000224999996
130,1224979236083748864,7.96443558,-32.1872025,-120.454254,6.40913859e-05,0.000224999996
131,1224979236083749120,19.3025227,-25.8049049,-25.4188499,1.50164306e-05,0.000224999996
132,1224979236083749120,10.8057079,-30.5878277,-0.427927136,2.67037613e-05,0.000224999996
133,1224979236083749120,7.730618,-32.318821,-1.66707563,6.77403004e-05,0.000224999996
134,1224979236083749376,14.2214699,-28.6650696,35.7126236,2.44599619e-06,0.000224999996
135,1224979236083749376,18.5453682,-26.2311134,62.5696259,9.46082582e-06,0.000224999996
136,1224979236083749376,11.3001823,-30.3094845,44.0526695,2.16798016e-05,0.000224999996
137,1224979236083749632,13.4853592,-29.0794315,118.75351,5.5312812e-06,0.000224999996
138,1224979236083749632,14.3499794,-28.5927296,116.962364,2.03358559e-06,0.000224999996
139,1224979236083749632,18.8434601,-26.0633163,76.5074234,1.1501611e-05,0.000224999996
140,1224979236083749888,9.71341228,-31.2026901,209.41925,3.94436502e-05,0.000224999996
141,1224979236083751936,22.2860146,-23.3630981,-273.195923,1.84292167e-05,0.000224999996
142,1224979236083752192,23.4569283,-21.8710899,-209.950867,6.49118738e-06,0.000224999996
143,1224979236083752448,19.308073,-27.1576633,-129.185364,7.22914338e-05,0.000224999996
