measurement_id,geometry_id,x,y,z,var_r,var_z
26,1152922191801615360,-104.041107,19.5711422,-976.799988,0.000899999985,8.43614858e-37
27,1152922191801615360,-97.8304214,15.1676903,-976.799988,0.000899999985,8.43614858e-37
28,1152922191801618176,72.8807831,-75.9311066,-976.799988,0.000899999985,8.43614858e-37
29,1152922191801618432,91.5931396,-53.3138008,-975.599976,0.000899999985,8.43614858e-37
30,1152922191801621248,-11.0765467,126.109222,-983.200012,0.000899999985,8.43614858e-37
31,1152922191801621760,-66.5196228,135.815948,-983.200012,0.000899999985,8.43614858e-37
32,1152922191801623040,-104.83432,19.679985,-984.400024,0.000899999985,8.43614858e-37
33,1152922191801624320,-127.504112,-73.7271957,-984.400024,0.000899999985,8.43614858e-37
34,1152922191801624320,-110.019531,-69.6057663,-984.400024,0.000899999985,8.43614858e-37
35,1152922191801624832,-67.7152481,-97.1285858,-984.400024,0.000899999985,8.43614858e-37
36,1152922191801625088,-67.6484985,-97.0353317,-983.200012,0.000899999985,8.43614858e-37
37,1152922191801626880,62.1118355,-122.883995,-983.200012,0.000899999985,8.43614858e-37
38,1152922191801627136,73.4238205,-76.4588242,-984.400024,0.000899999985,8.43614858e-37
39,1152922191801627392,98.4269104,-73.3619308,-983.200012,0.000899999985,8.43614858e-37
40,1152922191801627648,92.4373627,-53.8239479,-984.400024,0.000899999985,8.43614858e-37
41,1152922191801629696,-11.0710821,126.25351,-984.400024,0.000899999985,8.43614858e-37
42,1152922191801629696,-7.53566837,123.540924,-984.400024,0.000899999985,8.43614858e-37
43,1152922329240568832,-89.615097,16.9132214,-836.799988,0.000899999985,8.43614858e-37
44,1152922329240568832,-83.3477554,12.8181677,-836.799988,0.000899999985,8.43614858e-37
45,1152922329240569600,-91.3541641,-57.7002335,-835.599976,0.000899999985,8.43614858e-37
46,1152922329240570112,-58.0229454,-82.4764175,-835.599976,0.000899999985,8.43614858e-37
47,1152922329240571648,63.0291939,-65.5551605,-836.799988,0.000899999985,8.43614858e-37
48,1152922329240571904,77.7420883,-45.3296432,-835.599976,0.000899999985,8.43614858e-37
49,1152922329240571904,84.2442322,-63.1696396,-835.599976,0.000899999985,8.43614858e-37
50,1152922329240573184,-8.78960037,106.19014,-835.599976,0.000899999985,8.43614858e-37
51,1152922329240573184,-6.29851484,104.330421,-835.599976,0.000899999985,8.43614858e-37
52,1152922329240574720,-8.89037895,107.223167,-843.200012,0.000899999985,8.43614858e-37
53,1152922329240575232,-56.8178291,116.102501,-843.200012,0.000899999985,8.43614858e-37
54,1152922329240577024,-151.719482,-15.4901505,-844.400024,0.000899999985,8.43614858e-37
55,1152922329240577792,-107.11692,-62.0765686,-844.400024,0.000899999985,8.43614858e-37
56,1152922329240577792,-92.4530334,-58.3935814,-844.400024,0.000899999985,8.43614858e-37
57,1152922329240580352,52.8804092,-104.949211,-843.200012,0.000899999985,8.43614858e-37
58,1152922329240580864,84.9517822,-63.6985092,-843.200012,0.000899999985,8.43614858e-37
59,1152922329240582656,66.3833313,153.883972,-844.400024,0.000899999985,8.43614858e-37
60,1152922329240583168,-8.91119766,107.392281,-844.400024,0.000899999985,8.43614858e-37
61,1152922329240583168,-6.35220003,105.47699,-844.400024,0.000899999985,8.43614858e-37
62,1152922466679522304,-77.247818,14.5920343,-716.799988,0.000899999985,8.43614858e-37
63,1152922466679522304,-70.909584,10.8350391,-716.799988,0.000899999985,8.43614858e-37
64,1152922466679522560,-70.7690659,10.8198252,-715.599976,0.000899999985,8.43614858e-37
65,1152922466679523072,-88.3699417,-51.3666496,-715.599976,0.000899999985,8.43614858e-37
66,1152922466679523072,-76.3159332,-48.0971603,-715.599976,0.000899999985,8.43614858e-37
67,1152922466679523584,-50.0275955,-70.7594681,-715.599976,0.000899999985,8.43614858e-37
68,1152922466679524864,44.5373802,-88.5559311,-715.599976,0.000899999985,8.43614858e-37
69,1152922466679525120,72.8755951,-54.9149094,-716.799988,0.000899999985,8.43614858e-37
70,1152922466679525120,54.5897026,-56.6574097,-716.799988,0.000899999985,8.43614858e-37
71,1152922466679525376,65.9142532,-38.4846764,-715.599976,0.000899999985,8.43614858e-37
72,1152922466679525376,72.7779083,-54.8369637,-715.599976,0.000899999985,8.43614858e-37
73,1152922466679526656,-7.0814023,90.0408554,-715.599976,0.000899999985,8.43614858e-37
74,1152922466679526656,-5.2670188,88.8810425,-715.599976,0.000899999985,8.43614858e-37
75,1152922466679527168,-47.8987961,98.1873856,-715.599976,0.000899999985,8.43614858e-37
76,1152922466679528704,-48.4520454,99.2674332,-723.200012,0.000899999985,8.43614858e-37
77,1152922466679529728,-153.10173,57.9789238,-723.200012,0.000899999985,8.43614858e-37
78,1152922466679530496,-129.409286,-13.4966717,-724.400024,0.000899999985,8.43614858e-37
79,1152922466679536128,55.9631157,130.185089,-724.400024,0.000899999985,8.43614858e-37
80,1152922604118475776,-66.8993912,12.6531172,-616.799988,0.000899999985,8.43614858e-37
81,1152922604118475776,-60.5549126,9.18794727,-616.799988,0.000899999985,8.43614858e-37
82,1152922604118476032,-109.189751,-11.5757627,-615.599976,0.000899999985,8.43614858e-37
83,1152922604118476032,-60.4362564,9.17318439,-615.599976,0.000899999985,8.43614858e-37
84,1152922604118476544,-73.8412094,-42.9770012,-615.599976,0.000899999985,8.43614858e-37
85,1152922604118476544,-63.7542419,-40.111866,-615.599976,0.000899999985,8.43614858e-37
86,1152922604118477056,-43.356823,-60.9908791,-615.599976,0.000899999985,8.43614858e-37
87,1152922604118478336,37.9703064,-75.6982498,-615.599976,0.000899999985,8.43614858e-37
88,1152922604118478592,63.3304825,-47.92033,-616.799988,0.000899999985,8.43614858e-37
89,1152922604118478592,47.5744896,-49.2837906,-616.799988,0.000899999985,8.43614858e-37
90,1152922604118478848,56.0458527,-32.7220001,-615.599976,0.000899999985,8.43614858e-37
91,1152922604118478848,63.2374458,-47.8123016,-615.599976,0.000899999985,8.43614858e-37
92,1152922604118480128,-5.74268818,76.5381088,-615.599976,0.000899999985,8.43614858e-37
93,1152922604118480128,-4.497159,75.9660416,-615.599976,0.000899999985,8.43614858e-37
94,1152922604118480640,-40.9915695,84.0986023,-615.599976,0.000899999985,8.43614858e-37
95,1152922604118483200,-131.840073,50.0107269,-623.200012,0.000899999985,8.43614858e-37
96,1152922604118483200,-146.700943,49.9585266,-623.200012,0.000899999985,8.43614858e-37
97,1152922604118483968,-110.823494,-11.7431612,-624.400024,0.000899999985,8.43614858e-37
98,1152922604118489600,47.3797836,110.4646,-624.400024,0.000899999985,8.43614858e-37
99,1224979236083730944,31.2762165,7.55307579,-103.485092,1.22554011e-05,0.000224999996
100,1224979236083731456,31.9890289,1.64151359,17.0484581,4.24475138e-06,0.000224999996
101,1224979236083731456,32.9377975,-6.22691679,24.5464439,8.2112485e-05,0.000224999996
102,1224979236083731456,32.3484268,-1.33906317,61.6317329,2.32339207e-05,0.000224999996
103,1224979236083731456,32.6957741,-4.21971512,21.6322193,5.43782589e-05,0.000224999996
104,1224979236083731456,32.6887207,-4.16124105,53.7617836,5.36376065e-05,0.000224999996
105,1224979236083734528,25.8138943,19.2865562,-100.26963,1.48867039e-05,0.000224999996
106,1224979236083734528,27.3354645,16.5834999,-79.7948608,9.5658902e-07,0.000224999996
107,1224979236083734528,32.2723236,7.81321478,-103.293396,6.6442517e-05,0.000224999996
108,1224979236083734784,25.7831459,19.3411789,-27.1037979,1.5332711e-05,0.000224999996
109,1224979236083735296,26.982008,17.2114143,76.0292435,2.73084584e-06,0.000224999996
110,1224979236083735552,30.521534,10.9234791,202.485611,2.54637853e-05,0.000224999996
111,1224979236083736320,-17.6929111,-26.7359257,232.556961,5.86248507e-06,0.000224999996
112,1224979236083736320,-28.948885,-17.902338,250.024536,0.000106721527,0.000224999996
113,1224979236083737344,-28.7720852,-18.0410881,-337.629425,0.000103132559,0.000224999996
114,1224979236083737600,-18.7677898,-25.8923721,-253.452805,1.31238892e-06,0.000224999996
115,1224979236083738112,-26.1712399,-20.0822086,-138.952286,5.54734688e-05,0.000224999996
116,1224979236083738112,-19.4342976,-25.3693027,-99.598587,1.23203691e-07,0.000224999996
117,1224979236083738112,-22.8279114,-22.7060223,-98.4638672,1.34768443e-05,0.000224999996
118,1224979236083738368,-17.7420654,-26.6973515,-26.2077255,5.58450438e-06,0.000224999996
119,1224979236083738368,-18.5037403,-26.0995941,-52.3584251,2.13105523e-06,0.000224999996
120,1224979236083738624,-26.5842781,-19.7580605,64.0438004,6.23059022e-05,0.000224999996
121,1224979236083739904,-18.5760651,-27.9865437,244.582397,8.54785612e-05,0.000224999996
122,1224979236083741184,-19.9908409,-27.5908775,-271.130402,0.000108333283,0.000224999996
123,1224979236083741696,-11.7736292,-29.8889542,-71.215538,9.43142095e-06,0.000224999996
124,1224979236083741952,-18.5514851,-27.9934177,-28.8430862,8.50973811e-05,0.000224999996
125,1224979236083741952,-19.6234665,-27.6936207,-52.4745903,0.000102235594,0.000224999996
126,1224979236083745280,7.27148676,-31.3101711,-107.905159,1.04945311e-05,0.000224999996
127,1224979236083745536,2.30900431,-31.9085426,-3.93231797,2.05158813e-06,0.000224999996
128,1224979236083745536,6.17160749,-31.4427929,-56.5031319,4.89509739e-06,0.000224999996
129,1224979236083745536,3.86557198,-31.7208538,-1.7594378,1.43849965e-09,0.000224999996
130,1224979236083745792,-4.40888023,-32.7185822,63.180706,5.68022042e-05,0.000224999996
131,1224979236083746048,7.11561012,-31.3289661,94.9206772,9.57646353e-06,0.000224999996
132,1224979236083746048,-2.24878025,-32.4581184,80.4610977,3.18250713e-05,0.000224999996
133,1224979236083746304,7.5510993,-31.2764549,155.14296,1.22425845e-05,0.000224999996
134,1224979236083748352,14.2537136,-28.6469193,-250.012314,2.3389714e-06,0.000224999996
135,1224979236083748864,7.51523876,-32.4400597,-109.836792,7.11686298e-05,0.000224999996
136,1224979236083749120,6.50549221,-33.0084534,-60.8047485,8.80422449e-05,0.000224999996
137,1224979236083749120,10.371582,-30.832201,-61.4223557,3.1503354e-05,0.000224999996
138,1224979236083749632,7.42037058,-32.4934616,100.460999,7.26986327e-05,0.000224999996
139,1224979236083749888,7.80673265,-32.2759743,157.674683,6.65440239e-05,0.000224999996
140,1224979236083751936,25.3331757,-19.4803314,-215.542679,8.76612845e-08,0.000224999996
141,1224979236083751936,22.4701633,-23.1284504,-261.530151,1.61678763e-05,0.000224999996
142,1224979236083752448,24.2604637,-20.8472042,-105.789886,1.77903155e-06,0.000224999996
143,1224979236083752704,22.5866508,-22.9800186,-63.2752266,1.48097515e-05,0.000224999996
144,1224979236083752960,20.0993004,-26.1494617,13.3050547,5.51220037e-05,0.000224999996
145,1224979236083754240,29.5022011,-13.1565371,243.889465,1.925176e-05,0.000224999996
146,1224979236083755264,28.5123138,-16.6960735,-336.240875,5.81670247e-05,0.000224999996
147,1224979236083756288,28.7434044,-15.8697605,-19.7634754,4.74857188e-05,0.000224999996
148,1224979236083756544,31.5000114,-6.01298237,24.3672924,6.34751677e-06,0.000224999996
