measurement_id,geometry_id,x,y,z,var_r,var_z
11,1152922191801614592,95.4363556,-7.16111469,-975.599976,0.000899999985,8.43614858e-37
12,1152922191801621504,-39.0201149,121.907639,-984.400024,0.000899999985,8.43614858e-37
13,1152922191801621760,-54.2761192,97.6025009,-983.200012,0.000899999985,8.43614858e-37
14,1152922191801623808,159.446747,66.405899,-983.200012,0.000899999985,8.43614858e-37
15,1152922191801623808,107.792389,40.3726654,-983.200012,0.000899999985,8.43614858e-37
16,1152922191801624832,-98.8018341,-111.852821,-984.400024,0.000899999985,8.43614858e-37
17,1152922191801626880,78.3952332,-150.54863,-983.200012,0.000899999985,8.43614858e-37
18,1152922191801627648,129.938507,-85.3701935,-984.400024,0.000899999985,8.43614858e-37
19,1152922191801628672,92.3033371,110.450371,-984.400024,0.000899999985,8.43614858e-37
20,1152922191801628928,78.1905594,139.181061,-983.200012,0.000899999985,8.43614858e-37
21,1152922329240568064,80.7620544,-5.98239183,-835.599976,0.000899999985,8.43614858e-37
22,1152922329240568320,91.594696,34.141468,-836.799988,0.000899999985,8.43614858e-37
23,1152922329240573440,-32.4317017,102.707146,-836.799988,0.000899999985,8.43614858e-37
24,1152922329240573696,-45.8073349,82.436676,-835.599976,0.000899999985,8.43614858e-37
25,1152922329240574976,-32.7475967,103.684708,-844.400024,0.000899999985,8.43614858e-37
26,1152922329240575232,-78.210495,138.278107,-843.200012,0.000899999985,8.43614858e-37
27,1152922329240577280,137.005417,56.7678185,-843.200012,0.000899999985,8.43614858e-37
28,1152922329240578304,-85.8481522,-96.6715546,-844.400024,0.000899999985,8.43614858e-37
29,1152922329240580352,66.7806015,-127.769493,-843.200012,0.000899999985,8.43614858e-37
30,1152922329240580352,90.0655212,-140.380234,-843.200012,0.000899999985,8.43614858e-37
31,1152922329240581120,111.154388,-72.8057632,-844.400024,0.000899999985,8.43614858e-37
32,1152922329240582144,80.1094818,95.7080765,-844.400024,0.000899999985,8.43614858e-37
33,1152922329240582400,66.8646622,118.445564,-843.200012,0.000899999985,8.43614858e-37
34,1152922466679521536,68.1343918,-5.03330851,-715.599976,0.000899999985,8.43614858e-37
35,1152922466679521792,78.3363037,29.078928,-716.799988,0.000899999985,8.43614858e-37
36,1152922466679525888,68.975502,82.2785873,-716.799988,0.000899999985,8.43614858e-37
37,1152922466679526912,-27.2076454,87.0711212,-716.799988,0.000899999985,8.43614858e-37
