particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
18014398543036416,1152921916923715072,-118.336418,123.682724,-1324.40002,5.1521306,-5.33772373,5.65280342,-61.8585052,62.3452606,0,0,0,0,7
207165582892597248,1152921916923716864,160.525208,56.5766449,-1323.19995,7.75493145,4.08814621,1.38614154,-33.9291,34.2027664,0,0,0,0,7
13510798898888704,1152921916923717632,-123.184288,-104.713226,-1323.19995,2.75672555,-7.4812398,-6.42476463,-83.859108,84.4370041,0,0,0,0,7
58546795189370880,1152921916923720704,144.590271,-95.5271301,-1324.40002,8.07701874,8.30488396,-5.42457914,-70.2943497,70.9908676,0,0,0,0,8
18014398543036416,1152922054362668544,-101.060867,105.422905,-1124.40002,4.47975302,-5.34867239,5.64244509,-61.8585052,62.3452606,0,0,0,0,6
121597189955780608,1152922054362668544,-111.017479,128.369431,-1124.40002,-3.91124034,-4.41023636,5.1772418,-45.0546837,45.5652237,0,0,0,0,7
207165582892597248,1152922054362670336,136.441528,48.363266,-1123.19995,7.08242226,4.08322191,1.40058172,-33.9291,34.2027664,0,0,0,0,6
13510798898888704,1152922054362671104,-105.33094,-89.4032288,-1123.19995,2.0849998,-7.49041939,-6.41406012,-83.859108,84.4370041,0,0,0,0,6
58546795189370880,1152922054362674176,120.974564,-80.0730896,-1124.40002,7.40327978,8.29561806,-5.43873882,-70.2943497,70.9908676,0,0,0,0,7
18014398543036416,1152922191801622016,-88.9469299,92.6609726,-984.400024,4.00908852,-5.3563242,5.6351819,-61.8585052,62.3452606,0,0,0,0,5
121597189955780608,1152922191801622016,-97.2984161,112.294777,-984.400024,-4.38352203,-4.41987467,5.16901636,-45.0546837,45.5652237,0,0,0,0,6
207165582892597248,1152922191801623808,119.600288,42.5632744,-983.200012,6.6116662,4.07974434,1.41067946,-33.9291,34.2027664,0,0,0,0,5
13510798898888704,1152922191801624576,-92.8205719,-78.7014236,-983.200012,1.61479199,-7.49683619,-6.40655899,-83.859108,84.4370041,0,0,0,0,5
9007199288295424,1152922191801625856,11.8367186,-171.861511,-984.400024,-1.17945611,0.430533022,-7.00328302,-41.5108032,42.0997543,0,0,0,0,6
54043195545223168,1152922191801626368,64.2093201,-153.923706,-984.400024,8.44508076,2.96038818,-7.22708511,-48.8496017,49.470089,0,0,0,0,6
58546795189370880,1152922191801627648,104.459274,-69.2312927,-984.400024,6.93166304,8.28911781,-5.4486413,-70.2943497,70.9908676,0,0,0,0,6
207165582892597248,1152922329240568320,102.004578,36.453598,-836.799988,6.11938953,4.0760808,1.4212296,-33.9291,34.2027664,0,0,0,0,3
13510798898888704,1152922329240569856,-79.7268524,-67.5238037,-836.799988,1.12308896,-7.50353813,-6.39870834,-83.859108,84.4370041,0,0,0,0,3
58546795189370880,1152922329240571904,86.9200821,-57.686409,-835.599976,6.43040133,8.28219604,-5.45915747,-70.2943497,70.9908676,0,0,0,0,4
18014398543036416,1152922329240573952,-76.1566467,79.2240677,-836.799988,3.51287365,-5.36438084,5.62751293,-61.8585052,62.3452606,0,0,0,0,3
153122387347374080,1152922329240574464,151.664291,31.2649765,-844.400024,5.07676315,2.86756134,0.638312876,-15.5100584,15.7861786,0,0,0,0,5
18014398543036416,1152922329240575488,-76.8156891,79.9154892,-844.400024,3.53842402,-5.36396599,5.62790823,-61.8585052,62.3452606,0,0,0,0,4
