0, 23.3695, 22.281, 41.457
0, 25.9032, 20.2926, 181.674
0, 6.62839, 31.3279, 273.522
0, 12.9121, 29.5706, -320.411
0, 20.0116, 27.5851, -241.196
0, 9.78636, 30.4447, -165.196
0, 18.6411, 27.9684, -137.566
0, 19.3274, 27.7764, -16.6508
0, 8.62558, 30.7694, -46.8957
0, 9.26606, 30.5902, 51.0344
0, 6.963, 33.0266, 287.254
0, -4.63842, 31.6277, -208.086
0, -5.34176, 31.5429, 198.407
0, -4.98211, 33.866, -221.892
0, -13.3335, 29.1649, -220.661
0, -12.6909, 29.5266, -19.1263
0, -15.4791, 27.9572, -33.8632
0, -12.6665, 29.5404, -24.5197
0, -13.2469, 29.2136, 30.3416
0, -5.69368, 33.4654, 211.262
0, -9.75039, 31.1819, 219.438
0, -25.5647, 19.1853, -123.161
0, -20.7661, 25.2999, -6.96193
0, -25.0762, 19.8077, -3.31289
0, -27.4568, 16.7744, 75.0394
0, -25.6192, 19.1159, 137.169
0, -31.1587, 7.23343, -182.237
0, -27.4243, 20.5864, -127.744
0, -30.9113, 8.11808, -48.1711
0, -29.0915, 14.625, -14.363
0, -30.7789, 8.59151, 61.8631
0, -31.7595, 5.085, 31.8233
0, -30.603, 9.22059, 124.384
0, -27.4529, 20.4843, 140.441
0, -28.3295, 17.3496, 79.2975
0, -31.4756, 6.10025, 203.088
0, -32.2226, 0.295295, -266.648
0, -33.1132, 7.68171, -189.143
0, -32.2434, 0.467851, -126.581
0, -32.5591, 3.08645, -122.622
0, -32.2692, 0.682069, -126.152
0, -32.1852, -0.0147276, 22.213
0, -32.8236, 5.28006, 32.324
0, -33.01, 6.82539, 4.79036
0, -32.064, -1.01966, 176.625
0, -32.9552, 6.37145, 205.679
0, -27.3827, -16.4996, 231.954
0, -28.3169, -14.8399, 267.63
0, -29.0075, -13.6131, 269.831
0, -27.9811, -15.4365, -111.017
0, -30.7487, -10.5199, 69.1914
0, -25.7742, -19.3571, 49.2393
0, 68.7461, -4.63689, -216.691
0, 67.4408, 6.18789, -212.51
0, 68.1154, 0.59338, 40.0975
0, 68.5015, -2.60858, 115.126
0, 67.3652, 6.81473, 109.562
0, 69.1616, 6.32273, -216.712
0, 67.8927, 10.1991, -126.853
0, 64.9105, 19.3094, -3.56533
0, 68.952, 6.96285, 108.675
0, -28.3834, 61.7079, -442.732
0, -20.7736, 65.9914, 432.328
0, -32.7746, 59.236, -77.7814
0, -26.7873, 62.6063, -47.7156
0, -27.1963, 62.3761, 63.8739
0, -27.8426, 62.0122, 43.151
0, -33.4252, 60.5193, -79.5783
0, -43.0346, 52.2756, 1.76233
0, -44.0483, 53.5254, 2.17182
0, -55.0737, 41.0826, -195.21
0, -60.3893, 30.5935, 71.6607
0, -54.3553, 42.5003, 113.464
0, -55.0175, 41.1936, 189.9
0, -64.8695, 19.3969, 282.099
0, -61.5659, 31.2094, 74.9009
0, -65.1583, 18.3644, 150.844
0, -66.3781, 19.8217, 289.018
0, -66.9126, 12.8346, 265.217
0, -66.683, 15.835, -308.288
0, -67.4075, 6.36492, -202.729
0, -66.5504, 17.5687, -28.529
0, -67.0775, 10.6789, 48.8494
0, -66.8524, 13.6215, 32.3677
0, -66.4638, 18.7004, 154.22
0, -67.9478, -1.98366, 340.137
0, -68.3433, 1.29665, -152.258
0, -68.9706, 6.49932, -206.303
0, -68.3708, 1.52481, -162.08
0, -68.2035, 0.136766, 109.87
0, -59.048, -33.1086, -238.539
0, -65.1743, -22.2252, 144.014
0, -58.8805, -35.3355, 463.346
0, -60.209, -33.7869, -243.322
0, -52.7924, -42.4323, -201.536
0, -54.285, -40.6923, 49.9358
0, -53.1223, -42.0476, 93.257
0, 64.1855, 23.9819, 388.6
0, 61.9653, 27.9261, -22.8974
0, 66.5492, 19.7828, -3.10369
0, -51.9308, -45.2997, -385.751
0, -54.1774, -43.5366, -206.486
0, -45.603, -50.2657, -81.065
0, -54.5967, -43.2075, 94.6448
0, -32.1318, -59.6097, -82.4939
0, -40.2634, -55.4889, -111.204
0, -34.156, -58.5839, 51.6642
0, -22.1262, -64.1062, -370.764
0, -24.9754, -63.3094, -150.667
0, -32.9357, -61.0832, -86.1867
0, -27.412, -62.6279, -74.41
0, -21.4655, -64.291, 130.912
0, -16.6016, -66.6244, -77.3733
0, -13.7298, -66.8441, -121.346
0, -13.5056, -66.8612, 29.1157
0, -17.8854, -66.5262, 87.71
0, 6.00645, -67.4627, 433.811
0, 11.5847, -67.4391, 255.547
0, 13.3594, -66.8582, 317.769
0, 9.84856, -68.0074, 326.892
0, 6.1525, -69.2173, 445.53
0, 13.5361, -66.8004, 469.933
0, 9.17298, -68.2286, -279.786
0, 13.4582, -66.8259, 11.1873
0, 19.9488, -64.7012, 100.508
0, 21.5455, -65.5569, -273.738
0, 20.418, -66.1916, 102.171
0, 42.4383, -52.7872, 26.858
0, 46.7688, -50.0589, -377.979
0, 51.1947, -44.4192, 322.317
0, 51.184, -44.4329, -348.263
0, 53.1516, -41.9258, -10.4612
0, 48.9295, -47.3056, -57.8748
0, 43.5126, -54.2079, 27.9017
0, 56.6185, -38.0344, -425.761
0, 54.2126, -42.7819, -11.0019
0, 59.7008, -31.9521, 172.367
0, 53.2795, 41.8645, 342.677
0, 56.6692, 37.9132, -293.858
0, 63.9397, -22.7216, -188.967
0, 63.4848, -24.348, -71.6933
0, 63.8067, -23.1973, -34.2313
0, 62.4861, -27.9193, 138.773
0, 63.0729, -25.8211, 136.689
0, 61.1384, -32.738, 177.975
0, 66.6172, -16.6962, 51.9555
0, 67.1958, -9.13272, 10.4254
0, 66.5328, -17.7994, 81.9059
0, 67.2498, -8.42599, 111.1
0, 54.8004, 43.0477, 351.602
0, 50.4182, 46.4868, -103.677
0, 49.6714, 47.0728, 42.1572
0, 40.5922, 55.3223, -494.043
0, 37.6352, 56.8208, -281.366
0, 38.9351, 56.162, -37.6934
0, 20.8368, 64.4668, -337.441
0, 18.402, 65.1477, -26.4105
0, 21.3967, 66.2576, -346.494
0, 18.7539, 66.4598, -25.6274
0, 20.5517, 66.3222, 76.8878
0, -10.1288, 67.9157, -432.524
0, -11.3514, 67.5155, 437.563
0, -20.326, 64.5777, 423.667
0, 115.099, -7.56438, -362.819
0, 114.034, 1.26796, 55.9884
0, 114.683, -4.11712, 197.468
0, 114.074, 10.8348, -326.472
0, 112.622, 16.7465, -196.112
0, 113.945, 11.359, 83.1426
0, 34.5212, 108.243, 107.345
0, 31.3909, 110.372, 0.587613
0, 35.1217, 109.916, 108.617
0, -44.5243, 104.654, -83.995
0, -46.1297, 103.813, 59.4098
0, -46.1059, 103.826, 175.984
0, -54.9511, 99.8082, -134.668
0, -46.8164, 105.413, 60.0375
0, -46.8332, 105.402, 180.268
0, -73.0778, 88.4476, 13.5087
0, 108.798, 32.801, 9.09368
0, -89.7859, 69.4786, 253.809
0, -91.0478, 70.4298, 258.798
0, -91.7938, 69.0113, 256.031
0, -96.7804, 59.5292, 407.206
0, -92.1968, 68.2451, -285.454
0, -98.3021, 60.4441, 414.464
0, -101.523, 51.9734, 185.18
0, -110.916, 26.9442, -465.577
0, -110.358, 31.5075, 268.003
0, -111.62, 21.1824, 343.589
0, -110.223, 32.6086, 490.508
0, -110.624, 29.3301, -4.19668
0, -111.478, 22.3483, 68.7601
